Município;Total;
MG-GALILEIA;304;
MG-GAMELEIRAS;0;
MG-GLAUCILANDIA;0;
MG-GOIABEIRA;0;
MG-GOIANA;0;
MG-GONCALVES;177;
MG-GONZAGA;104;
MG-GOUVEA;1373;
MG-GOVERNADOR VALADARES;30515;
MG-GRAO MOGOL;776;
MG-GRUPIARA;280;
MG-GUANHAES;2547;
MG-GUAPE;695;
MG-GUARACIABA;304;
MG-GUARACIAMA;0;
MG-GUARANESIA;3334;
MG-GUARANI;771;
MG-GUARARA;1443;
MG-GUARDA-MOR;306;
MG-GUAXUPE;7895;
MG-GUIDOVAL;332;
MG-GUIMARANIA;402;
MG-GUIRICEMA;333;
MG-GURINHATA;535;
MG-HELIODORA;384;
MG-IAPU;324;
MG-IBERTIOGA;380;
MG-IBIA;1892;
MG-IBIAI;143;
MG-IBIRACATU;0;
MG-IBIRACI;909;
MG-IBIRITE;4877;
MG-IBITIURA DE MINAS;149;
MG-IBITURUNA;132;
MG-ICARAI DE MINAS;3;
MG-IGARAPE;3290;
MG-IGARATINGA;900;
MG-IGUATAMA;1024;
MG-IJACI;499;
MG-ILICINEA;900;
MG-IMBE DE MINAS;0;
MG-INCONFIDENTES;231;
MG-INDAIABIRA;0;
MG-INDIANOPOLIS;1134;
MG-INGAI;295;
MG-INHAPIM;717;
MG-INHAUMA;371;
MG-INIMUTABA;454;
MG-IPABA;183;
MG-IPANEMA;572;
MG-IPATINGA;40141;
MG-IPIACU;302;
MG-IPUIUNA;379;
MG-IRAI DE MINAS;313;
MG-ITABIRA;15790;
MG-ITABIRINHA DE MANTENA;162;
MG-ITABIRITO;4901;
MG-ITACAMBIRA;135;
MG-ITACARAMBI;1318;
MG-ITAGUARA;875;
MG-ITAIPE;143;
MG-ITAJUBA;11870;
MG-ITAMARANDIBA;942;
MG-ITAMARATI DE MINAS;294;
MG-ITAMBACURI;717;
MG-ITAMBE DO MATO DENTRO;7;
MG-ITAMOGI;769;
MG-ITAMONTE;1620;
MG-ITANHANDU;2003;
MG-ITANHOMI;447;
MG-ITAOBIM;963;
MG-ITAPAGIPE;694;
MG-ITAPECERICA;1666;
MG-ITAPEVA;447;
MG-ITATIAIUCU;1099;
MG-ITAU DE MINAS;2078;
MG-ITAUNA;13385;
MG-ITAVERAVA;155;
MG-ITINGA;458;
MG-ITUETA;177;
MG-ITUIUTABA;10031;
MG-ITUMIRIM;244;
MG-ITURAMA;3627;
MG-ITUTINGA;239;
MG-JABOTICATUBAS;659;
MG-JACINTO;429;
MG-JACUI;338;
MG-JACUTINGA;2055;
MG-JAGUARACU;154;
MG-JAIBA;976;
MG-JAMPRUCA;140;
MG-JANAUBA;2887;
MG-JANUARIA;1757;
MG-JAPARAIBA;162;
MG-JAPONVAR;0;
MG-JECEABA;133;
MG-JENIPAPO DE MINAS;0;
MG-JEQUERI;593;
MG-JEQUITAI;395;
MG-JEQUITIBA;361;
MG-JEQUITINHONHA;920;
MG-JESUANIA;454;
MG-JOAIMA;464;
MG-JOANESIA;116;
MG-JOAO MONLEVADE;11817;
MG-JOAO PINHEIRO;3152;
MG-JOAQUIM FELICIO;95;
MG-JORDANIA;371;
MG-JOSE GONCALVES DE MINAS;0;
MG-JOSE RAYDAN;0;
MG-JOSENOPOLIS;0;
MG-NOVA UNIAO;141;
MG-JUATUBA;1853;
MG-JUIZ DE FORA;90410;
MG-JURAMENTO;349;
MG-JURUAIA;303;
MG-JUVENILIA;0;
MG-LADAINHA;232;
MG-LAGAMAR;300;
MG-LAGOA DA PRATA;4462;
MG-LAGOA DOS PATOS;8;
MG-LAGOA DOURADA;338;
MG-LAGOA FORMOSA;579;
MG-LAGOA GRANDE;561;
MG-LAGOA SANTA;6574;
MG-LAJINHA;680;
MG-LAMBARI;1527;
MG-LAMIM;122;
MG-LARANJAL;189;
MG-LASSANCE;640;
MG-LAVRAS;11353;
MG-LEANDRO FERREIRA;174;
MG-LEME DO PRADO;0;
MG-LEOPOLDINA;6664;
MG-LIBERDADE;435;
MG-LIMA DUARTE;1147;
MG-LIMEIRA DO OESTE;271;
MG-LONTRA;10;
MG-LUISBURGO;0;
MG-LUISLANDIA;0;
MG-LUMINARIAS;577;
MG-LUZ;1329;
MG-MACHACALIS;187;
MG-MACHADO;5345;
MG-MADRE DE DEUS DE MINAS;204;
MG-MALACACHETA;500;
MG-MAMONAS;71;
MG-MANGA;1041;
MG-MANHUACU;6381;
MG-MANHUMIRIM;1758;
MG-MANTENA;1304;
MG-MARAVILHAS;208;
MG-MAR DE ESPANHA;1307;
MG-MARIA DA FE;951;
MG-MARIANA;4240;
MG-MARILAC;165;
MG-MARIO CAMPOS;0;
MG-MARIPA DE MINAS;300;
MG-MARLIERIA;155;
MG-MARMELOPOLIS;150;
MG-MARTINHO CAMPOS;950;
MG-MARTINS SOARES;0;
MG-MATA VERDE;98;
MG-MATERLANDIA;152;
MG-MATEUS LEME;2508;
MG-MATIAS BARBOSA;1077;
MG-MATIAS CARDOSO;199;
MG-MATIPO;786;
MG-MATO VERDE;51;
MG-MATOZINHOS;3740;
MG-MATUTINA;184;
MG-MEDEIROS;171;
MG-MEDINA;641;
MG-MENDES PIMENTEL;262;
MG-MERCES;381;
MG-MESQUITA;169;
MG-MINAS NOVAS;574;
MG-MINDURI;351;
MG-MIRABELA;357;
MG-MIRADOURO;544;
MG-MIRAI;1427;
MG-MIRAVANIA;0;
MG-MOEDA;180;
MG-MOEMA;293;
MG-MONJOLOS;215;
MG-MONSENHOR PAULO;848;
MG-MONTALVANIA;122;
MG-MONTE ALEGRE DE MINAS;1334;
MG-MONTE AZUL;444;
MG-MONTE BELO;3123;
MG-MONTE CARMELO;3073;
MG-MONTE FORMOSO;0;
MG-MONTE SANTO DE MINAS;2369;
MG-MONTES CLAROS;35363;
MG-MONTE SIAO;2195;
MG-MONTEZUMA;118;
MG-MORADA NOVA DE MINAS;724;
MG-MORRO DA GARCA;253;
MG-MORRO DO PILAR;126;
MG-MUNHOZ;247;
MG-MURIAE;11207;
MG-MUTUM;728;
MG-MUZAMBINHO;1812;
MG-NACIP RAYDAN;13;
MG-NANUQUE;3641;
MG-NAQUE;0;
MG-NATALANDIA;0;
MG-NATERCIA;382;
MG-NAZARENO;425;
MG-NEPOMUCENO;2591;
MG-NINHEIRA;0;
MG-NOVA BELEM;0;
MG-NOVA ERA;2719;
MG-NOVA LIMA;11261;
MG-NOVA MODICA;196;
MG-NOVA PONTE;1011;
MG-NOVA PORTEIRINHA;0;
MG-NOVA RESENDE;438;
MG-NOVA SERRANA;4898;
MG-NOVO CRUZEIRO;515;
MG-NOVO ORIENTE DE MINAS;0;
MG-NOVORIZONTE;0;
MG-OLARIA;124;
MG-OLHOS D AGUA;0;
MG-OLIMPIO NORONHA;229;
MG-OLIVEIRA;4476;
MG-OLIVEIRA FORTES;139;
MG-ONCA DE PITANGUI;229;
MG-ORATORIOS;0;
MG-ORIZANIA;0;
MG-OURO BRANCO;7314;
MG-OURO FINO;3076;
MG-OURO PRETO;8980;
MG-OURO VERDE DE MINAS;74;
MG-PADRE CARVALHO;0;
MG-PADRE PARAISO;331;
MG-PAINEIRAS;362;
MG-PAINS;789;
MG-PAI PEDRO;0;
MG-PAIVA;103;
MG-PALMA;443;
MG-PALMOPOLIS;129;
MG-PAPAGAIOS;1229;
MG-PARACATU;5595;
MG-PARA DE MINAS;10753;
MG-PARAGUACU;1594;
MG-PARAISOPOLIS;2873;
MG-PARAOPEBA;2475;
MG-PASSABEM;118;
MG-PASSA QUATRO;1744;
MG-PASSA TEMPO;478;
MG-PASSA VINTE;155;
MG-PASSOS;13816;
MG-PATIS;0;
MG-PATOS DE MINAS;15555;
MG-PATROCINIO;8502;
MG-PATROCINIO DO MURIAE;270;
MG-PAULA CANDIDO;332;
MG-PAULISTAS;72;
MG-PAVAO;461;
MG-PECANHA;448;
MG-PEDRA AZUL;1334;
MG-PEDRA BONITA;0;
MG-PEDRA DO ANTA;157;
MG-PEDRA DO INDAIA;210;
MG-PEDRA DOURADA;89;
MG-PEDRALVA;967;
MG-PEDRAS DE MARIA DA CRUZ;145;
MG-PEDRINOPOLIS;183;
MG-PEDRO LEOPOLDO;8394;
MG-PEDRO TEIXEIRA;76;
MG-PEQUERI;456;
MG-PEQUI;234;
MG-PERDIGAO;267;
MG-PERDIZES;1137;
MG-PERDOES;1721;
MG-PERIQUITO;0;
MG-PESCADOR;242;
MG-PIAU;204;
MG-PIEDADE DE CARATINGA;0;
MG-PIEDADE DE PONTE NOVA;281;
MG-PIEDADE DO RIO GRANDE;179;
MG-PIEDADE DOS GERAIS;102;
MG-PIMENTA;341;
MG-PINGO D AGUA;0;
MG-PINTOPOLIS;0;
MG-PIRACEMA;321;
MG-PIRAJUBA;465;
MG-PIRANGA;364;
MG-PIRANGUCU;272;
MG-PIRANGUINHO;421;
MG-PIRAPETINGA;1363;
MG-PIRAPORA;6096;
MG-PIRAUBA;358;
MG-PITANGUI;2875;
MG-PIUMHI;1800;
MG-PLANURA;461;
MG-POCO FUNDO;720;
MG-POCOS DE CALDAS;26360;
MG-POCRANE;159;
MG-POMPEU;1959;
MG-PONTE NOVA;7482;
MG-PONTO CHIQUE;0;
MG-PONTO DOS VOLANTES;0;
MG-PORTEIRINHA;1119;
MG-PORTO FIRME;229;
MG-POTE;635;
MG-POUSO ALEGRE;16133;
MG-POUSO ALTO;928;
MG-PRADOS;417;
MG-PRATA;2488;
MG-PRATAPOLIS;807;
MG-PRATINHA;133;
MG-PRESIDENTE BERNARDES;173;
MG-PRESIDENTE JUSCELINO;280;
MG-PRESIDENTE KUBITSCHEK;116;
MG-PRESIDENTE OLEGARIO;1180;
MG-ALTO JEQUITIBA;149;
MG-PRUDENTE DE MORAIS;1654;
MG-QUARTEL GERAL;179;
MG-QUELUZITA;123;
MG-RAPOSOS;355;
MG-RAUL SOARES;1662;
MG-RECREIO;737;
MG-REDUTO;0;
MG-RESENDE COSTA;434;
MG-RESPLENDOR;905;
MG-RESSAQUINHA;349;
MG-RIACHINHO;88;
MG-RIACHO DOS MACHADOS;232;
MG-RIBEIRAO DAS NEVES;5535;
MG-RIBEIRAO VERMELHO;253;
MG-RIO ACIMA;517;
MG-RIO CASCA;1606;
MG-RIO DOCE;134;
MG-RIO DO PRADO;54;
MG-RIO ESPERA;91;
MG-RIO MANSO;101;
MG-RIO NOVO;1310;
MG-RIO PARANAIBA;1479;
MG-RIO PARDO DE MINAS;984;
MG-RIO PIRACICABA;1473;
MG-RIO POMBA;1360;
MG-RIO PRETO;417;
MG-RIO VERMELHO;374;
MG-RITAPOLIS;261;
MG-ROCHEDO DE MINAS;248;
MG-RODEIRO;675;
MG-ROMARIA;299;
MG-ROSARIO DA LIMEIRA;0;
MG-RUBELITA;40;
MG-RUBIM;179;
MG-SABARA;6611;
MG-SABINOPOLIS;660;
MG-SACRAMENTO;2273;
MG-SALINAS;1771;
MG-SALTO DA DIVISA;288;
MG-SANTA BARBARA;4222;
MG-SANTA BARBARA DO LESTE;15;
MG-SANTA BARBARA DO MONTE VERDE;0;
MG-SANTA BARBARA DO TUGURIO;97;
MG-SANTA CRUZ DE MINAS;0;
MG-SANTA CRUZ DE SALINAS;0;
MG-SANTA CRUZ DO ESCALVADO;281;
MG-SANTA EFIGENIA DE MINAS;68;
MG-SANTA FE DE MINAS;8;
MG-SANTA HELENA DE MINAS;0;
MG-SANTA JULIANA;602;
MG-SANTA LUZIA;12292;
MG-SANTA MARGARIDA;434;
MG-SANTA MARIA DE ITABIRA;1124;
MG-SANTA MARIA DO SALTO;133;
MG-SANTA MARIA DO SUACUI;245;
MG-SANTANA DA VARGEM;1152;
MG-SANTANA DE CATAGUASES;115;
MG-SANTANA DE PIRAPAMA;204;
MG-SANTANA DO DESERTO;333;
MG-SANTANA DO GARAMBEU;120;
MG-SANTANA DO JACARE;242;
MG-SANTANA DO MANHUACU;93;
MG-SANTANA DO PARAISO;1032;
MG-SANTANA DO RIACHO;136;
MG-SANTANA DOS MONTES;77;
MG-SANTA RITA DE CALDAS;439;
MG-SANTA RITA DE JACUTINGA;407;
MG-SANTA RITA DE MINAS;375;
MG-SANTA RITA DO IBITIPOCA;134;
MG-SANTA RITA DO ITUETO;190;
MG-SANTA RITA DO SAPUCAI;5576;
MG-SANTA ROSA DA SERRA;154;
MG-SANTA VITORIA;1538;
MG-SANTO ANTONIO DO AMPARO;1106;
MG-SANTO ANTONIO DO AVENTUREIRO;175;
MG-SANTO ANTONIO DO GRAMA;293;
MG-SANTO ANTONIO DO ITAMBE;101;
MG-SANTO ANTONIO DO JACINTO;26;
MG-SANTO ANTONIO DO MONTE;2287;
MG-SANTO ANTONIO DO RETIRO;0;
MG-SANTO ANTONIO DO RIO ABAIXO;88;
MG-SANTO HIPOLITO;350;
MG-SANTOS DUMONT;4362;
MG-SAO BENTO ABADE;165;
MG-SAO BRAS DO SUACUI;234;
MG-SAO DOMINGOS DAS DORES;0;
MG-SAO DOMINGOS DO PRATA;843;
MG-SAO FELIX DE MINAS;0;
MG-SAO FRANCISCO;1328;
MG-SAO FRANCISCO DE PAULA;507;
MG-SAO FRANCISCO DE SALES;428;
MG-SAO FRANCISCO DO GLORIA;224;
MG-SAO GERALDO;454;
MG-SAO GERALDO DA PIEDADE;112;
MG-SAO GERALDO DO BAIXIO;0;
MG-SAO GONCALO DO ABAETE;612;
MG-SAO GONCALO DO PARA;1031;
MG-SAO GONCALO DO RIO ABAIXO;789;
MG-SAO GONCALO DO SAPUCAI;2542;
MG-SAO GOTARDO;1478;
MG-SAO JOAO BATISTA DO GLORIA;599;
MG-SAO JOAO DA LAGOA;0;
MG-SAO JOAO DA MATA;220;
MG-SAO JOAO DA PONTE;228;
MG-SAO JOAO DAS MISSOES;0;
MG-SAO JOAO DEL REI;9017;
MG-SAO JOAO DO MANHUACU;219;
MG-SAO JOAO DO MANTENINHA;95;
MG-SAO JOAO DO ORIENTE;331;
MG-SAO JOAO DO PACUI;0;
MG-SAO JOAO DO PARAISO;654;
MG-SAO JOAO EVANGELISTA;704;
MG-SAO JOAO NEPOMUCENO;3419;
MG-SAO JOAQUIM DE BICAS;0;
MG-SAO JOSE DA BARRA;0;
MG-SAO JOSE DA LAPA;1613;
MG-SAO JOSE DA SAFIRA;20;
MG-SAO JOSE DA VARGINHA;286;
MG-SAO JOSE DO ALEGRE;164;
MG-SAO JOSE DO DIVINO;23;
MG-SAO JOSE DO GOIABAL;416;
MG-SAO JOSE DO JACURI;18;
MG-SAO JOSE DO MANTIMENTO;8;
MG-SAO LOURENCO;5191;
MG-SAO MIGUEL DO ANTA;160;
MG-SAO PEDRO DA UNIAO;210;
MG-SAO PEDRO DOS FERROS;986;
MG-SAO PEDRO DO SUACUI;111;
MG-SAO ROMAO;242;
MG-SAO ROQUE DE MINAS;129;
MG-SAO SEBASTIAO DA BELA VISTA;652;
MG-SAO SEBASTIAO DA VARGEM ALEGRE;0;
MG-SAO SEBASTIAO DO ANTA;0;
MG-SAO SEBASTIAO DO MARANHAO;77;
MG-SAO SEBASTIAO DO OESTE;429;
MG-SAO SEBASTIAO DO PARAISO;7667;
MG-SAO SEBASTIAO DO RIO PRETO;63;
MG-SAO SEBASTIAO DO RIO VERDE;144;
MG-SAO TIAGO;468;
MG-SAO TOMAS DE AQUINO;643;
MG-SAO TOME DAS LETRAS;800;
MG-SAO VICENTE DE MINAS;530;
MG-SAPUCAI-MIRIM;430;
MG-SARDOA;153;
MG-SARZEDO;0;
MG-SETUBINHA;0;
MG-SEM-PEIXE;0;
MG-SENADOR AMARAL;128;
MG-SENADOR CORTES;134;
MG-SENADOR FIRMINO;233;
MG-SENADOR JOSE BENTO;117;
MG-SENADOR MODESTINO GONCALVES;230;
MG-SENHORA DE OLIVEIRA;171;
MG-SENHORA DO PORTO;78;
MG-SENHORA DOS REMEDIOS;158;
MG-SERICITA;134;
MG-SERITINGA;108;
MG-SERRA AZUL DE MINAS;101;
MG-SERRA DA SAUDADE;63;
MG-SERRA DOS AIMORES;402;
MG-SERRA DO SALITRE;773;
MG-SERRANIA;691;
MG-SERRANOPOLIS DE MINAS;0;
MG-SERRANOS;171;
MG-SERRO;923;
MG-SETE LAGOAS;25987;
MG-SILVEIRANIA;127;
MG-SILVIANOPOLIS;496;
MG-SIMAO PEREIRA;174;
MG-SIMONESIA;370;
MG-SOBRALIA;249;
MG-SOLEDADE DE MINAS;303;
MG-TABULEIRO;244;
MG-TAIOBEIRAS;890;
MG-TAPARUBA;0;
MG-TAPIRA;1015;
MG-TAPIRAI;156;
MG-TAQUARACU DE MINAS;214;
MG-TARUMIRIM;396;
MG-TEIXEIRAS;646;
MG-TEOFILO OTONI;11605;
MG-TIMOTEO;14975;
MG-TIRADENTES;705;
MG-TIROS;279;
MG-TOCANTINS;1415;
MG-TOCOS DO MOJI;0;
MG-TOLEDO;8;
MG-TOMBOS;563;
MG-TRES CORACOES;8649;
MG-TRES MARIAS;3006;
MG-TRES PONTAS;7871;
MG-TUMIRITINGA;186;
MG-TUPACIGUARA;3616;
MG-TURMALINA;687;
MG-TURVOLANDIA;280;
MG-UBA;12411;
MG-UBAI;34;
MG-UBAPORANGA;248;
MG-UBERABA;45579;
MG-UBERLANDIA;89346;
MG-UMBURATIBA;138;
MG-UNAI;4689;
MG-UNIAO DE MINAS;0;
MG-URUANA DE MINAS;0;
MG-URUCANIA;2550;
MG-URUCUIA;6;
MG-VARGEM ALEGRE;0;
MG-VARGEM BONITA;114;
MG-VARGEM GRANDE DO RIO PARDO;0;
MG-VARGINHA;20697;
MG-VARJAO DE MINAS;0;
MG-VARZEA DA PALMA;3502;
MG-VARZELANDIA;71;
MG-VAZANTE;1884;
MG-VERDELANDIA;0;
MG-VEREDINHA;0;
MG-VERISSIMO;258;
MG-VERMELHO NOVO;0;
MG-VESPASIANO;7600;
MG-VICOSA;5664;
MG-VIEIRAS;191;
MG-MATHIAS LOBATO;76;
MG-VIRGEM DA LAPA;215;
MG-VIRGINIA;364;
MG-VIRGINOPOLIS;407;
MG-VIRGOLANDIA;114;
MG-VISCONDE DO RIO BRANCO;4555;
MG-VOLTA GRANDE;532;
MG-WENCESLAU BRAZ;194;
MG-IGNORADO;0;
ES-AFONSO CLAUDIO;1495;
ES-AGUIA BRANCA;371;
ES-AGUA DOCE DO NORTE;411;
ES-ALEGRE;5312;
ES-ALFREDO CHAVES;505;
ES-ALTO RIO NOVO;295;
ES-ANCHIETA;2482;
ES-APIACA;406;
ES-ARACRUZ;10615;
ES-ATILIO VIVACQUA;711;
ES-BAIXO GUANDU;2119;
ES-BARRA DE SAO FRANCISCO;2226;
ES-BOA ESPERANCA;660;
ES-BOM JESUS DO NORTE;734;
ES-BREJETUBA;0;
ES-CACHOEIRO DE ITAPEMIRIM;28642;
ES-CARIACICA;27519;
ES-CASTELO;2380;
ES-COLATINA;17710;
ES-CONCEICAO DA BARRA;1461;
ES-CONCEICAO DO CASTELO;429;
ES-DIVINO DE SAO LOURENCO;154;
ES-DOMINGOS MARTINS;1618;
ES-DORES DO RIO PRETO;181;
ES-ECOPORANGA;1036;
ES-FUNDAO;718;
ES-GOVERNADOR LINDENBERG;0;
ES-GUACUI;2159;
ES-GUARAPARI;10034;
ES-IBATIBA;407;
ES-IBIRACU;4618;
ES-IBITIRAMA;202;
ES-ICONHA;820;
ES-IRUPI;123;
ES-ITAGUACU;899;
ES-ITAPEMIRIM;4043;
ES-ITARANA;471;
ES-IUNA;1408;
ES-JAGUARE;963;
ES-JERONIMO MONTEIRO;322;
ES-JOAO NEIVA;1369;
ES-LARANJA DA TERRA;412;
ES-LINHARES;15092;
ES-MANTENOPOLIS;615;
ES-MARATAIZES;0;
ES-MARECHAL FLORIANO;1136;
ES-MARILANDIA;380;
ES-MIMOSO DO SUL;1513;
ES-MONTANHA;1008;
ES-MUCURICI;573;
ES-MUNIZ FREIRE;775;
ES-MUQUI;792;
ES-NOVA VENECIA;3828;
ES-PANCAS;835;
ES-PEDRO CANARIO;1112;
ES-PINHEIROS;1135;
ES-PIUMA;644;
ES-PONTO BELO;0;
ES-PRESIDENTE KENNEDY;626;
ES-RIO BANANAL;555;
ES-RIO NOVO DO SUL;586;
ES-SANTA LEOPOLDINA;526;
ES-SANTA MARIA DE JETIBA;1040;
ES-SANTA TERESA;2419;
ES-SAO DOMINGOS DO NORTE;159;
ES-SAO GABRIEL DA PALHA;2198;
ES-SAO JOSE DO CALCADO;600;
ES-SAO MATEUS;9115;
ES-SAO ROQUE DO CANAA;0;
ES-SERRA;42166;
ES-SOORETAMA;0;
ES-VARGEM ALTA;1383;
ES-VENDA NOVA DO IMIGRANTE;1309;
ES-VIANA;5827;
ES-VILA PAVAO;302;
ES-VILA VALERIO;0;
ES-VILA VELHA;36856;
ES-VITORIA;147002;
ES-IGNORADO;0;
RJ-ANGRA DOS REIS;13455;
RJ-APERIBE;670;
RJ-ARARUAMA;6655;
RJ-AREAL;1643;
RJ-ARMACAO DE BUZIOS;0;
RJ-ARRAIAL DO CABO;2947;
RJ-BARRA DO PIRAI;11633;
RJ-BARRA MANSA;23763;
RJ-BELFORD ROXO;11942;
RJ-BOM JARDIM;2106;
RJ-BOM JESUS DO ITABAPOANA;3225;
RJ-CABO FRIO;16437;
RJ-CACHOEIRAS DE MACACU;5181;
RJ-CAMBUCI;1054;
RJ-CARAPEBUS;0;
RJ-COMENDADOR LEVY GASPARIAN;1174;
RJ-CAMPOS DOS GOYTACAZES;47206;
RJ-CANTAGALO;3570;
RJ-CARDOSO MOREIRA;948;
RJ-CARMO;1732;
RJ-CASIMIRO DE ABREU;1781;
RJ-CONCEICAO DE MACABU;710;
RJ-CORDEIRO;2138;
RJ-DUAS BARRAS;849;
RJ-DUQUE DE CAXIAS;75068;
RJ-ENGENHEIRO PAULO DE FRONTIN;1173;
RJ-GUAPIMIRIM;1930;
RJ-IGUABA GRANDE;0;
RJ-ITABORAI;12403;
RJ-ITAGUAI;12345;
RJ-ITALVA;1289;
RJ-ITAOCARA;1819;
RJ-ITAPERUNA;8978;
RJ-ITATIAIA;2708;
RJ-JAPERI;1222;
RJ-LAJE DO MURIAE;533;
RJ-MACAE;22669;
RJ-MACUCO;0;
RJ-MAGE;11919;
RJ-MANGARATIBA;4436;
RJ-MARICA;7219;
RJ-MENDES;1606;
RJ-MESQUITA;0;
RJ-MIGUEL PEREIRA;2425;
RJ-MIRACEMA;2010;
RJ-NATIVIDADE;1529;
RJ-NILOPOLIS;10516;
RJ-NITEROI;98104;
RJ-NOVA FRIBURGO;29831;
RJ-NOVA IGUACU;59901;
RJ-PARACAMBI;4636;
RJ-PARAIBA DO SUL;4461;
RJ-PARATI;2388;
RJ-PATY DO ALFERES;1306;
RJ-PETROPOLIS;51577;
RJ-PINHEIRAL;0;
RJ-PIRAI;4436;
RJ-PORCIUNCULA;999;
RJ-PORTO REAL;0;
RJ-QUATIS;1237;
RJ-QUEIMADOS;6129;
RJ-QUISSAMA;1114;
RJ-RESENDE;17864;
RJ-RIO BONITO;6668;
RJ-RIO CLARO;1132;
RJ-RIO DAS FLORES;1271;
RJ-RIO DAS OSTRAS;2488;
RJ-RIO DE JANEIRO;1825424;
RJ-SANTA MARIA MADALENA;1670;
RJ-SANTO ANTONIO DE PADUA;3531;
RJ-SAO FRANCISCO DE ITABAPOANA;0;
RJ-SAO FIDELIS;2594;
RJ-SAO GONCALO;59034;
RJ-SAO JOAO DA BARRA;3304;
RJ-SAO JOAO DE MERITI;32504;
RJ-SAO JOSE DE UBA;0;
RJ-SAO JOSE DO VALE DO RIO PRETO;2105;
RJ-SAO PEDRO DA ALDEIA;5328;
RJ-SAO SEBASTIAO DO ALTO;404;
RJ-SAPUCAIA;2173;
RJ-SAQUAREMA;3069;
RJ-SEROPEDICA;0;
RJ-SILVA JARDIM;1811;
RJ-SUMIDOURO;600;
RJ-TANGUA;0;
RJ-TERESOPOLIS;19276;
RJ-TRAJANO DE MORAIS;993;
RJ-TRES RIOS;14804;
RJ-VALENCA;9001;
RJ-VARRE E SAI;287;
RJ-VASSOURAS;3692;
RJ-VOLTA REDONDA;56430;
RJ-IGNORADO;0;
SP-ADAMANTINA;6053;
SP-ADOLFO;1039;
SP-AGUAI;3432;
SP-AGUAS DA PRATA;573;
SP-AGUAS DE LINDOIA;2523;
SP-AGUAS DE SANTA BARBARA;862;
SP-AGUAS DE SAO PEDRO;654;
SP-AGUDOS;4699;
SP-ALAMBARI;289;
SP-ALFREDO MARCONDES;199;
SP-ALTAIR;935;
SP-ALTINOPOLIS;2166;
SP-ALTO ALEGRE;294;
SP-ALUMINIO;5467;
SP-ALVARES FLORENCE;248;
SP-ALVARES MACHADO;1091;
SP-ALVARO DE CARVALHO;378;
SP-ALVINLANDIA;244;
SP-AMERICANA;46564;
SP-AMERICO BRASILIENSE;5082;
SP-AMERICO DE CAMPOS;388;
SP-AMPARO;14618;
SP-ANALANDIA;845;
SP-ANDRADINA;5958;
SP-ANGATUBA;1988;
SP-ANHEMBI;377;
SP-ANHUMAS;261;
SP-APARECIDA;5554;
SP-APARECIDA D OESTE;190;
SP-APIAI;1980;
SP-ARACARIGUAMA;1647;
SP-ARACATUBA;26683;
SP-ARACOIABA DA SERRA;2810;
SP-ARAMINA;191;
SP-ARANDU;951;
SP-ARAPEI;165;
SP-ARARAQUARA;40253;
SP-ARARAS;27315;
SP-ARCO-IRIS;0;
SP-AREALVA;510;
SP-AREIAS;411;
SP-AREIOPOLIS;563;
SP-ARIRANHA;2585;
SP-ARTUR NOGUEIRA;4272;
SP-ARUJA;7506;
SP-ASPASIA;204;
SP-ASSIS;10860;
SP-ATIBAIA;14095;
SP-AURIFLAMA;1556;
SP-AVAI;373;
SP-AVANHANDAVA;1129;
SP-AVARE;10624;
SP-BADY BASSITT;973;
SP-BALBINOS;193;
SP-BALSAMO;523;
SP-BANANAL;842;
SP-BARAO DE ANTONINA;114;
SP-BARBOSA;484;
SP-BARIRI;4030;
SP-BARRA BONITA;13209;
SP-BARRA DO CHAPEU;84;
SP-BARRA DO TURVO;261;
SP-BARRETOS;15075;
SP-BARRINHA;914;
SP-BARUERI;84935;
SP-BASTOS;4965;
SP-BATATAIS;8066;
SP-BAURU;61758;
SP-BEBEDOURO;11503;
SP-BENTO DE ABREU;490;
SP-BERNARDINO DE CAMPOS;851;
SP-BERTIOGA;2419;
SP-BILAC;583;
SP-BIRIGUI;20172;
SP-BIRITIBA-MIRIM;864;
SP-BOA ESPERANCA DO SUL;2404;
SP-BOCAINA;2140;
SP-BOFETE;678;
SP-BOITUVA;5461;
SP-BOM JESUS DOS PERDOES;1446;
SP-BOM SUCESSO DE ITARARE;344;
SP-BORA;106;
SP-BORACEIA;479;
SP-BORBOREMA;1253;
SP-BOREBI;163;
SP-BOTUCATU;20029;
SP-BRAGANCA PAULISTA;19368;
SP-BRAUNA;259;
SP-BREJO ALEGRE;0;
SP-BRODOSQUI;1313;
SP-BROTAS;3375;
SP-BURI;1646;
SP-BURITAMA;976;
SP-BURITIZAL;453;
SP-CABRALIA PAULISTA;1051;
SP-CABREUVA;3847;
SP-CACAPAVA;10957;
SP-CACHOEIRA PAULISTA;2179;
SP-CACONDE;1575;
SP-CAFELANDIA;1946;
SP-CAIABU;526;
SP-CAIEIRAS;7427;
SP-CAIUA;397;
SP-CAJAMAR;28054;
SP-CAJATI;2804;
SP-CAJOBI;1019;
SP-CAJURU;1891;
SP-CAMPINA DO MONTE ALEGRE;541;
SP-CAMPINAS;228174;
SP-CAMPO LIMPO PAULISTA;7461;
SP-CAMPOS DO JORDAO;6684;
SP-CAMPOS NOVOS PAULISTA;559;
SP-CANANEIA;279;
SP-CANAS;0;
SP-CANDIDO MOTA;1932;
SP-CANDIDO RODRIGUES;209;
SP-CANITAR;345;
