Município;Total;
AL-IBATEGUARA;143;
AL-IGACI;243;
AL-IGREJA NOVA;971;
AL-INHAPI;224;
AL-JACARE DOS HOMENS;43;
AL-JACUIPE;95;
AL-JAPARATINGA;1741;
AL-JARAMATAIA;205;
AL-JEQUIA DA PRAIA;0;
AL-JOAQUIM GOMES;653;
AL-JUNDIA;347;
AL-JUNQUEIRO;2430;
AL-LAGOA DA CANOA;483;
AL-LIMOEIRO DE ANADIA;415;
AL-MACEIO;152207;
AL-MAJOR ISIDORO;276;
AL-MARAGOGI;927;
AL-MARAVILHA;222;
AL-MARECHAL DEODORO;3281;
AL-MARIBONDO;655;
AL-MAR VERMELHO;122;
AL-MATA GRANDE;568;
AL-MATRIZ DE CAMARAGIBE;1608;
AL-MESSIAS;362;
AL-MINADOR DO NEGRAO;118;
AL-MONTEIROPOLIS;92;
AL-MURICI;845;
AL-NOVO LINO;638;
AL-OLHO D AGUA DAS FLORES;405;
AL-OLHO D AGUA DO CASADO;1;
AL-OLHO D AGUA GRANDE;31;
AL-OLIVENCA;150;
AL-OURO BRANCO;499;
AL-PALESTINA;184;
AL-PALMEIRA DOS INDIOS;2621;
AL-PAO DE ACUCAR;618;
AL-PARICONHA;0;
AL-PARIPUEIRA;0;
AL-PASSO DE CAMARAGIBE;641;
AL-PAULO JACINTO;313;
AL-PENEDO;4266;
AL-PIACABUCU;439;
AL-PILAR;2152;
AL-PINDOBA;10;
AL-PIRANHAS;447;
AL-POCO DAS TRINCHEIRAS;263;
AL-PORTO CALVO;2454;
AL-PORTO DE PEDRAS;339;
AL-PORTO REAL DO COLEGIO;204;
AL-QUEBRANGULO;164;
AL-RIO LARGO;4201;
AL-ROTEIRO;372;
AL-SANTA LUZIA DO NORTE;390;
AL-SANTANA DO IPANEMA;1395;
AL-SANTANA DO MUNDAU;373;
AL-SAO BRAS;122;
AL-SAO JOSE DA LAJE;3654;
AL-SAO JOSE DA TAPERA;671;
AL-SAO LUIS DO QUITUNDE;3873;
AL-SAO MIGUEL DOS CAMPOS;9008;
AL-SAO MIGUEL DOS MILAGRES;236;
AL-SAO SEBASTIAO;409;
AL-SATUBA;776;
AL-SENADOR RUI PALMEIRA;4;
AL-TANQUE D ARCA;262;
AL-TAQUARANA;429;
AL-TEOTONIO VILELA;0;
AL-TRAIPU;8;
AL-UNIAO DOS PALMARES;5423;
AL-VICOSA;726;
AL-IGNORADO;22;
SE-AMPARO DE SAO FRANCISCO;50;
SE-AQUIDABA;281;
SE-ARACAJU;125860;
SE-ARAUA;372;
SE-AREIA BRANCA;397;
SE-BARRA DOS COQUEIROS;679;
SE-BOQUIM;773;
SE-BREJO GRANDE;5;
SE-CAMPO DO BRITO;634;
SE-CANHOBA;53;
SE-CANINDE DE SAO FRANCISCO;1847;
SE-CAPELA;891;
SE-CARIRA;324;
SE-CARMOPOLIS;800;
SE-CEDRO DE SAO JOAO;180;
SE-CRISTINAPOLIS;141;
SE-CUMBE;195;
SE-DIVINA PASTORA;253;
SE-ESTANCIA;4815;
SE-FEIRA NOVA;33;
SE-FREI PAULO;301;
SE-GARARU;184;
SE-GENERAL MAYNARD;97;
SE-GRACHO CARDOSO;10;
SE-ILHA DAS FLORES;273;
SE-INDIAROBA;285;
SE-ITABAIANA;2275;
SE-ITABAIANINHA;846;
SE-ITABI;178;
SE-ITAPORANGA D AJUDA;1601;
SE-JAPARATUBA;649;
SE-JAPOATA;47;
SE-LAGARTO;2532;
SE-LARANJEIRAS;4297;
SE-MACAMBIRA;232;
SE-MALHADA DOS BOIS;74;
SE-MALHADOR;299;
SE-MARUIM;852;
SE-MOITA BONITA;132;
SE-MONTE ALEGRE DE SERGIPE;190;
SE-MURIBECA;222;
SE-NEOPOLIS;1586;
SE-NOSSA SENHORA APARECIDA;196;
SE-NOSSA SENHORA DA GLORIA;541;
SE-NOSSA SENHORA DAS DORES;452;
SE-NOSSA SENHORA DE LOURDES;140;
SE-NOSSA SENHORA DO SOCORRO;7249;
SE-PACATUBA;351;
SE-PEDRA MOLE;141;
SE-PEDRINHAS;262;
SE-PINHAO;11;
SE-PIRAMBU;136;
SE-POCO REDONDO;108;
SE-POCO VERDE;61;
SE-PORTO DA FOLHA;565;
SE-PROPRIA;1364;
SE-RIACHAO DO DANTAS;407;
SE-RIACHUELO;703;
SE-RIBEIROPOLIS;459;
SE-ROSARIO DO CATETE;1418;
SE-SALGADO;373;
SE-SANTA LUZIA DO ITANHY;232;
SE-SANTANA DO SAO FRANCISCO;1;
SE-SANTA ROSA DE LIMA;239;
SE-SANTO AMARO DAS BROTAS;67;
SE-SAO CRISTOVAO;4595;
SE-SAO DOMINGOS;605;
SE-SAO FRANCISCO;88;
SE-SAO MIGUEL DO ALEIXO;86;
SE-SIMAO DIAS;1163;
SE-SIRIRI;280;
SE-TELHA;212;
SE-TOBIAS BARRETO;883;
SE-TOMAR DO GERU;250;
SE-UMBAUBA;358;
SE-IGNORADO;0;
BA-ABAIRA;155;
BA-ABARE;272;
BA-ACAJUTIBA;269;
BA-ADUSTINA;16;
BA-AGUA FRIA;216;
BA-ERICO CARDOSO;112;
BA-AIQUARA;240;
BA-ALAGOINHAS;7846;
BA-ALCOBACA;986;
BA-ALMADINA;275;
BA-AMARGOSA;741;
BA-AMELIA RODRIGUES;5469;
BA-AMERICA DOURADA;5;
BA-ANAGE;405;
BA-ANDARAI;136;
BA-ANDORINHA;624;
BA-ANGICAL;28;
BA-ANGUERA;17;
BA-ANTAS;195;
BA-ANTONIO CARDOSO;260;
BA-ANTONIO GONCALVES;52;
BA-APORA;226;
BA-APUAREMA;13;
BA-ARACATU;123;
BA-ARACAS;16;
BA-ARACI;921;
BA-ARAMARI;194;
BA-ARATACA;624;
BA-ARATUIPE;152;
BA-AURELINO LEAL;460;
BA-BAIANOPOLIS;9;
BA-BAIXA GRANDE;160;
BA-BANZAE;293;
BA-BARRA;392;
BA-BARRA DA ESTIVA;242;
BA-BARRA DO CHOCA;524;
BA-BARRA DO MENDES;268;
BA-BARRA DO ROCHA;481;
BA-BARREIRAS;6394;
BA-BARRO ALTO;25;
BA-BARROCAS;3;
BA-BARRO PRETO;530;
BA-BELMONTE;0;
BA-BELO CAMPO;89;
BA-BIRITINGA;320;
BA-BOA NOVA;106;
BA-BOA VISTA DO TUPIM;287;
BA-BOM JESUS DA LAPA;1583;
BA-BOM JESUS DA SERRA;45;
BA-BONINAL;81;
BA-BONITO;35;
BA-BOQUIRA;312;
BA-BOTUPORA;47;
BA-BREJOES;370;
BA-BREJOLANDIA;8;
BA-BROTAS DE MACAUBAS;8;
BA-BRUMADO;4259;
BA-BUERAREMA;768;
BA-BURITIRAMA;2;
BA-CAATIBA;143;
BA-CABACEIRAS DO PARAGUACU;273;
BA-CACHOEIRA;1472;
BA-CACULE;564;
BA-CAEM;262;
BA-CAETANOS;0;
BA-CAETITE;1128;
BA-CAFARNAUM;41;
BA-CAIRU;166;
BA-CALDEIRAO GRANDE;104;
BA-CAMACAN;2168;
BA-CAMACARI;24550;
BA-CAMAMU;2384;
BA-CAMPO ALEGRE DE LOURDES;6;
BA-CAMPO FORMOSO;894;
BA-CANAPOLIS;9;
BA-CANARANA;82;
BA-CANAVIEIRAS;904;
BA-CANDEAL;24;
BA-CANDEIAS;10320;
BA-CANDIBA;243;
BA-CANDIDO SALES;372;
BA-CANSANCAO;369;
BA-CANUDOS;20;
BA-CAPELA DO ALTO ALEGRE;231;
BA-CAPIM GROSSO;385;
BA-CARAIBAS;63;
BA-CARAVELAS;0;
BA-CARDEAL DA SILVA;129;
BA-CARINHANHA;41;
BA-CASA NOVA;1473;
BA-CASTRO ALVES;969;
BA-CATOLANDIA;110;
BA-CATU;2485;
BA-CATURAMA;0;
BA-CENTRAL;70;
BA-CHORROCHO;20;
BA-CICERO DANTAS;682;
BA-CIPO;84;
BA-COARACI;1180;
BA-COCOS;151;
BA-CONCEICAO DA FEIRA;639;
BA-CONCEICAO DO ALMEIDA;661;
BA-CONCEICAO DO COITE;2871;
BA-CONCEICAO DO JACUIPE;1643;
BA-CONDE;172;
BA-CONDEUBA;285;
BA-CONTENDAS DO SINCORA;186;
BA-CORACAO DE MARIA;68;
BA-CORDEIROS;78;
BA-CORIBE;68;
BA-CORONEL JOAO SA;36;
BA-CORRENTINA;331;
BA-COTEGIPE;135;
BA-CRAVOLANDIA;295;
BA-CRISOPOLIS;121;
BA-CRISTOPOLIS;26;
BA-CRUZ DAS ALMAS;5024;
BA-CURACA;545;
BA-DARIO MEIRA;100;
BA-DIAS D AVILA;4688;
BA-DOM BASILIO;216;
BA-DOM MACEDO COSTA;146;
BA-ELISIO MEDRADO;156;
BA-ENCRUZILHADA;243;
BA-ENTRE RIOS;1614;
BA-ESPLANADA;1303;
BA-EUCLIDES DA CUNHA;1235;
BA-EUNAPOLIS;0;
BA-FATIMA;241;
BA-FEIRA DA MATA;2;
BA-FEIRA DE SANTANA;35501;
BA-FILADELFIA;12;
BA-FIRMINO ALVES;62;
BA-FLORESTA AZUL;798;
BA-FORMOSA DO RIO PRETO;137;
BA-GANDU;969;
BA-GAVIAO;10;
BA-GENTIO DO OURO;39;
BA-GLORIA;302;
BA-GONGOGI;174;
BA-GOVERNADOR MANGABEIRA;507;
BA-GUAJERU;50;
BA-GUANAMBI;2096;
BA-GUARATINGA;125;
BA-HELIOPOLIS;54;
BA-IACU;372;
BA-IBIASSUCE;324;
BA-IBICARAI;1292;
BA-IBICOARA;273;
BA-IBICUI;440;
BA-IBIPEBA;54;
BA-IBIPITANGA;14;
BA-IBIQUERA;55;
BA-IBIRAPITANGA;333;
BA-IBIRAPUA;345;
BA-IBIRATAIA;884;
BA-IBITIARA;182;
BA-IBITITA;98;
BA-IBOTIRAMA;247;
BA-ICHU;117;
BA-IGAPORA;188;
BA-IGRAPIUNA;280;
BA-IGUAI;305;
BA-ILHEUS;15915;
BA-INHAMBUPE;995;
BA-IPECAETA;382;
BA-IPIAU;2682;
BA-IPIRA;1096;
BA-IPUPIARA;41;
BA-IRAJUBA;111;
BA-IRAMAIA;227;
BA-IRAQUARA;134;
BA-IRARA;797;
BA-IRECE;3154;
BA-ITABELA;548;
BA-ITABERABA;2952;
BA-ITABUNA;19541;
BA-ITACARE;461;
BA-ITAETE;24;
BA-ITAGI;334;
BA-ITAGIBA;709;
BA-ITAGIMIRIM;112;
BA-ITAGUACU DA BAHIA;12;
BA-ITAJU DO COLONIA;592;
BA-ITAJUIPE;2220;
BA-ITAMARAJU;4144;
BA-ITAMARI;29;
BA-ITAMBE;969;
BA-ITANAGRA;15;
BA-ITANHEM;597;
BA-ITAPARICA;1227;
BA-ITAPE;556;
BA-ITAPEBI;142;
BA-ITAPETINGA;3108;
BA-ITAPICURU;397;
BA-ITAPITANGA;414;
BA-ITAQUARA;258;
BA-ITARANTIM;601;
BA-ITATIM;292;
BA-ITIRUCU;115;
BA-ITIUBA;424;
BA-ITORORO;1076;
BA-ITUACU;319;
BA-ITUBERA;1037;
BA-IUIU;82;
BA-JABORANDI;0;
BA-JACARACI;108;
BA-JACOBINA;4059;
BA-JAGUAQUARA;1218;
BA-JAGUARARI;1288;
BA-JAGUARIPE;246;
BA-JANDAIRA;17;
BA-JEQUIE;8007;
BA-JEREMOABO;529;
BA-JIQUIRICA;228;
BA-JITAUNA;485;
BA-JOAO DOURADO;59;
BA-JUAZEIRO;17353;
BA-JUCURUCU;384;
BA-JUSSARA;24;
BA-JUSSARI;625;
BA-JUSSIAPE;118;
BA-LAFAIETE COUTINHO;184;
BA-LAGOA REAL;3;
BA-LAJE;109;
BA-LAJEDAO;201;
BA-LAJEDINHO;19;
BA-LAJEDO DO TABOCAL;216;
BA-LAMARAO;109;
BA-LAPAO;29;
BA-LAURO DE FREITAS;17887;
BA-LENCOIS;306;
BA-LICINIO DE ALMEIDA;241;
BA-LIVRAMENTO DE NOSSA SENHORA;547;
BA-LUIS EDUARDO MAGALHAES;0;
BA-MACAJUBA;248;
BA-MACARANI;432;
BA-MACAUBAS;524;
BA-MACURURE;5;
BA-MADRE DE DEUS;424;
BA-MAETINGA;33;
BA-MAIQUINIQUE;239;
BA-MAIRI;363;
BA-MALHADA;113;
BA-MALHADA DE PEDRAS;15;
BA-MANOEL VITORINO;502;
BA-MANSIDAO;1;
BA-MARACAS;397;
BA-MARAGOGIPE;407;
BA-MARAU;543;
BA-MARCIONILIO SOUZA;36;
BA-MASCOTE;446;
BA-MATA DE SAO JOAO;1442;
BA-MATINA;0;
BA-MEDEIROS NETO;1217;
BA-MIGUEL CALMON;728;
BA-MILAGRES;274;
BA-MIRANGABA;196;
BA-MIRANTE;161;
BA-MONTE SANTO;666;
BA-MORPARA;36;
BA-MORRO DO CHAPEU;498;
BA-MORTUGABA;134;
BA-MUCUGE;316;
BA-MUCURI;1668;
BA-MULUNGU DO MORRO;53;
BA-MUNDO NOVO;337;
BA-MUNIZ FERREIRA;89;
BA-MUQUEM DE SAO FRANCISCO;3729;
BA-MURITIBA;835;
BA-MUTUIPE;404;
BA-NAZARE;1358;
BA-NILO PECANHA;83;
BA-NORDESTINA;14;
BA-NOVA CANAA;461;
BA-NOVA FATIMA;216;
BA-NOVA IBIA;18;
BA-NOVA ITARANA;49;
BA-NOVA REDENCAO;4;
BA-NOVA SOURE;386;
BA-NOVA VICOSA;1144;
BA-NOVO HORIZONTE;0;
BA-NOVO TRIUNFO;255;
BA-OLINDINA;268;
BA-OLIVEIRA DOS BREJINHOS;52;
BA-OURICANGAS;16;
BA-OUROLANDIA;367;
BA-PALMAS DE MONTE ALTO;291;
BA-PALMEIRAS;85;
BA-PARAMIRIM;233;
BA-PARATINGA;120;
BA-PARIPIRANGA;270;
BA-PAU BRASIL;339;
BA-PAULO AFONSO;7789;
BA-PE DE SERRA;155;
BA-PEDRAO;195;
BA-PEDRO ALEXANDRE;13;
BA-PIATA;25;
BA-PILAO ARCADO;27;
BA-PINDAI;116;
BA-PINDOBACU;165;
BA-PINTADAS;152;
BA-PIRAI DO NORTE;5;
BA-PIRIPA;72;
BA-PIRITIBA;423;
BA-PLANALTINO;33;
BA-PLANALTO;444;
BA-POCOES;766;
BA-POJUCA;4076;
BA-PONTO NOVO;20;
BA-PORTO SEGURO;4202;
BA-POTIRAGUA;360;
BA-PRADO;1593;
BA-PRESIDENTE DUTRA;15;
BA-PRESIDENTE JANIO QUADROS;67;
BA-PRESIDENTE TANCREDO NEVES;368;
BA-QUEIMADAS;466;
BA-QUIJINGUE;424;
BA-QUIXABEIRA;5;
BA-RAFAEL JAMBEIRO;126;
BA-REMANSO;376;
BA-RETIROLANDIA;191;
BA-RIACHAO DAS NEVES;277;
BA-RIACHAO DO JACUIPE;771;
BA-RIACHO DE SANTANA;138;
BA-RIBEIRA DO AMPARO;18;
BA-RIBEIRA DO POMBAL;770;
BA-RIBEIRAO DO LARGO;86;
BA-RIO DE CONTAS;39;
BA-RIO DO ANTONIO;283;
BA-RIO DO PIRES;153;
BA-RIO REAL;644;
BA-RODELAS;96;
BA-RUY BARBOSA;1163;
BA-SALINAS DA MARGARIDA;129;
BA-SALVADOR;450236;
BA-SANTA BARBARA;427;
BA-SANTA BRIGIDA;54;
BA-SANTA CRUZ CABRALIA;351;
BA-SANTA CRUZ DA VITORIA;342;
BA-SANTA INES;183;
BA-SANTALUZ;1048;
BA-SANTA LUZIA;307;
BA-SANTA MARIA DA VITORIA;455;
BA-SANTANA;447;
BA-SANTANOPOLIS;87;
BA-SANTA RITA DE CASSIA;106;
BA-SANTA TERESINHA;337;
BA-SANTO AMARO;3915;
BA-SANTO ANTONIO DE JESUS;5351;
BA-SANTO ESTEVAO;578;
BA-SAO DESIDERIO;655;
BA-SAO DOMINGOS;21;
BA-SAO FELIX;663;
BA-SAO FELIX DO CORIBE;89;
BA-SAO FELIPE;385;
BA-SAO FRANCISCO DO CONDE;5038;
BA-SAO GABRIEL;35;
BA-SAO GONCALO DOS CAMPOS;1532;
BA-SAO JOSE DA VITORIA;25;
BA-SAO JOSE DO JACUIPE;13;
BA-SAO MIGUEL DAS MATAS;213;
BA-SAO SEBASTIAO DO PASSE;1898;
BA-SAPEACU;497;
BA-SATIRO DIAS;273;
BA-SAUBARA;94;
BA-SAUDE;354;
BA-SEABRA;1175;
BA-SEBASTIAO LARANJEIRAS;93;
BA-SENHOR DO BONFIM;2727;
BA-SERRA DO RAMALHO;404;
BA-SENTO SE;271;
BA-SERRA DOURADA;50;
BA-SERRA PRETA;153;
BA-SERRINHA;2009;
BA-SERROLANDIA;159;
BA-SIMOES FILHO;17966;
BA-SITIO DO MATO;61;
BA-SITIO DO QUINTO;0;
BA-SOBRADINHO;794;
BA-SOUTO SOARES;37;
BA-TABOCAS DO BREJO VELHO;199;
BA-TANHACU;382;
BA-TANQUE NOVO;17;
BA-TANQUINHO;271;
BA-TAPEROA;549;
BA-TAPIRAMUTA;72;
BA-TEIXEIRA DE FREITAS;4573;
BA-TEODORO SAMPAIO;241;
BA-TEOFILANDIA;1070;
BA-TEOLANDIA;41;
BA-TERRA NOVA;340;
BA-TREMEDAL;90;
BA-TUCANO;322;
BA-UAUA;300;
BA-UBAIRA;302;
BA-UBAITABA;1409;
BA-UBATA;405;
BA-UIBAI;83;
BA-UMBURANAS;123;
BA-UNA;2449;
BA-URANDI;180;
BA-URUCUCA;949;
BA-UTINGA;103;
BA-VALENCA;4652;
BA-VALENTE;426;
BA-VARZEA DA ROCA;5;
BA-VARZEA DO POCO;84;
BA-VARZEA NOVA;133;
BA-VARZEDO;232;
BA-VERA CRUZ;2116;
BA-VEREDA;17;
BA-VITORIA DA CONQUISTA;17745;
BA-WAGNER;37;
BA-WANDERLEY;16;
BA-WENCESLAU GUIMARAES;203;
BA-XIQUE-XIQUE;556;
BA-IGNORADO;930;
MG-ABADIA DOS DOURADOS;279;
MG-ABAETE;2079;
MG-ABRE CAMPO;624;
MG-ACAIACA;123;
MG-ACUCENA;972;
MG-AGUA BOA;102;
MG-AGUA COMPRIDA;80;
MG-AGUANIL;89;
MG-AGUAS FORMOSAS;505;
MG-AGUAS VERMELHAS;974;
MG-AIMORES;1307;
MG-AIURUOCA;341;
MG-ALAGOA;114;
MG-ALBERTINA;122;
MG-ALEM PARAIBA;3871;
MG-ALFENAS;9004;
MG-ALFREDO VASCONCELOS;151;
MG-ALMENARA;1109;
MG-ALPERCATA;343;
MG-ALPINOPOLIS;1305;
MG-ALTEROSA;371;
MG-ALTO CAPARAO;0;
MG-ALTO RIO DOCE;459;
MG-ALVARENGA;65;
MG-ALVINOPOLIS;1393;
MG-ALVORADA DE MINAS;110;
MG-AMPARO DO SERRA;158;
MG-ANDRADAS;3706;
MG-CACHOEIRA DE PAJEU;204;
MG-ANDRELANDIA;650;
MG-ANGELANDIA;0;
MG-ANTONIO CARLOS;1075;
MG-ANTONIO DIAS;432;
MG-ANTONIO PRADO DE MINAS;64;
MG-ARACAI;562;
MG-ARACITABA;55;
MG-ARACUAI;1232;
MG-ARAGUARI;11325;
MG-ARANTINA;117;
MG-ARAPONGA;183;
MG-ARAPORA;690;
MG-ARAPUA;163;
MG-ARAUJOS;203;
MG-ARAXA;10524;
MG-ARCEBURGO;834;
MG-ARCOS;3915;
MG-AREADO;608;
MG-ARGIRITA;213;
MG-ARICANDUVA;0;
MG-ARINOS;487;
MG-ASTOLFO DUTRA;1092;
MG-ATALEIA;536;
MG-AUGUSTO DE LIMA;453;
MG-BAEPENDI;1264;
MG-BALDIM;391;
MG-BAMBUI;1557;
MG-BANDEIRA;16;
MG-BANDEIRA DO SUL;206;
MG-BARAO DE COCAIS;2451;
MG-BARAO DE MONTE ALTO;215;
MG-BARBACENA;14749;
MG-BARRA LONGA;247;
MG-BARROSO;2380;
MG-BELA VISTA DE MINAS;439;
MG-BELMIRO BRAGA;336;
MG-BELO HORIZONTE;787368;
MG-BELO ORIENTE;3263;
MG-BELO VALE;245;
MG-BERILO;173;
MG-BERTOPOLIS;9;
MG-BERIZAL;0;
MG-BETIM;49769;
MG-BIAS FORTES;54;
MG-BICAS;1398;
MG-BIQUINHAS;126;
MG-BOA ESPERANCA;3879;
MG-BOCAINA DE MINAS;106;
MG-BOCAIUVA;3760;
MG-BOM DESPACHO;4806;
MG-BOM JARDIM DE MINAS;382;
MG-BOM JESUS DA PENHA;179;
MG-BOM JESUS DO AMPARO;326;
MG-BOM JESUS DO GALHO;341;
MG-BOM REPOUSO;178;
MG-BOM SUCESSO;857;
MG-BONFIM;207;
MG-BONFINOPOLIS DE MINAS;492;
MG-BONITO DE MINAS;0;
MG-BORDA DA MATA;1097;
MG-BOTELHOS;1121;
MG-BOTUMIRIM;109;
MG-BRASILANDIA DE MINAS;0;
MG-BRASILIA DE MINAS;402;
MG-BRAS PIRES;207;
MG-BRAUNAS;117;
MG-BRASOPOLIS;764;
MG-BRUMADINHO;3347;
MG-BUENO BRANDAO;496;
MG-BUENOPOLIS;243;
MG-BUGRE;0;
MG-BURITIS;734;
MG-BURITIZEIRO;1571;
MG-CABECEIRA GRANDE;0;
MG-CABO VERDE;992;
MG-CACHOEIRA DA PRATA;1663;
MG-CACHOEIRA DE MINAS;634;
MG-CACHOEIRA DOURADA;248;
MG-CAETANOPOLIS;1097;
MG-CAETE;3255;
MG-CAIANA;156;
MG-CAJURI;116;
MG-CALDAS;1152;
MG-CAMACHO;89;
MG-CAMANDUCAIA;1379;
MG-CAMBUI;2360;
MG-CAMBUQUIRA;1229;
MG-CAMPANARIO;208;
MG-CAMPANHA;1427;
MG-CAMPESTRE;1154;
MG-CAMPINA VERDE;1164;
MG-CAMPO AZUL;0;
MG-CAMPO BELO;3862;
MG-CAMPO DO MEIO;521;
MG-CAMPO FLORIDO;425;
MG-CAMPOS ALTOS;736;
MG-CAMPOS GERAIS;1589;
MG-CANAA;120;
MG-CANAPOLIS;1298;
MG-CANA VERDE;181;
MG-CANDEIAS;1334;
MG-CANTAGALO;0;
MG-CAPARAO;154;
MG-CAPELA NOVA;144;
MG-CAPELINHA;1117;
MG-CAPETINGA;360;
MG-CAPIM BRANCO;468;
MG-CAPINOPOLIS;1414;
MG-CAPITAO ANDRADE;19;
MG-CAPITAO ENEAS;817;
MG-CAPITOLIO;613;
MG-CAPUTIRA;191;
MG-CARAI;202;
MG-CARANAIBA;134;
MG-CARANDAI;1526;
MG-CARANGOLA;2756;
MG-CARATINGA;7039;
MG-CARBONITA;660;
MG-CAREACU;598;
MG-CARLOS CHAGAS;1777;
MG-CARMESIA;41;
MG-CARMO DA CACHOEIRA;890;
MG-CARMO DA MATA;678;
MG-CARMO DE MINAS;1374;
MG-CARMO DO CAJURU;1492;
MG-CARMO DO PARANAIBA;2073;
MG-CARMO DO RIO CLARO;1668;
MG-CARMOPOLIS DE MINAS;779;
MG-CARNEIRINHO;296;
MG-CARRANCAS;203;
MG-CARVALHOPOLIS;123;
MG-CARVALHOS;145;
MG-CASA GRANDE;96;
MG-CASCALHO RICO;216;
MG-CASSIA;1334;
MG-CONCEICAO DA BARRA DE MINAS;180;
MG-CATAGUASES;10318;
MG-CATAS ALTAS;0;
MG-CATAS ALTAS DA NORUEGA;92;
MG-CATUJI;2;
MG-CATUTI;0;
MG-CAXAMBU;2895;
MG-CEDRO DO ABAETE;80;
MG-CENTRAL DE MINAS;156;
MG-CENTRALINA;617;
MG-CHACARA;227;
MG-CHALE;3;
MG-CHAPADA DO NORTE;30;
MG-CHAPADA GAUCHA;0;
MG-CHIADOR;208;
MG-CIPOTANEA;152;
MG-CLARAVAL;230;
MG-CLARO DOS POCOES;405;
MG-CLAUDIO;2005;
MG-COIMBRA;250;
MG-COLUNA;72;
MG-COMENDADOR GOMES;582;
MG-COMERCINHO;10;
MG-CONCEICAO DA APARECIDA;453;
MG-CONCEICAO DAS PEDRAS;154;
MG-CONCEICAO DAS ALAGOAS;866;
MG-CONCEICAO DE IPANEMA;82;
MG-CONCEICAO DO MATO DENTRO;436;
MG-CONCEICAO DO PARA;446;
MG-CONCEICAO DO RIO VERDE;1419;
MG-CONCEICAO DOS OUROS;828;
MG-CONEGO MARINHO;0;
MG-CONFINS;0;
MG-CONGONHAL;476;
MG-CONGONHAS;8855;
MG-CONGONHAS DO NORTE;118;
MG-CONQUISTA;1050;
MG-CONSELHEIRO LAFAIETE;8157;
MG-CONSELHEIRO PENA;1207;
MG-CONSOLACAO;75;
MG-CONTAGEM;95560;
MG-COQUEIRAL;754;
MG-CORACAO DE JESUS;428;
MG-CORDISBURGO;357;
MG-CORDISLANDIA;300;
MG-CORINTO;1698;
MG-COROACI;281;
MG-COROMANDEL;1903;
MG-CORONEL FABRICIANO;9202;
MG-CORONEL MURTA;251;
MG-CORONEL PACHECO;542;
MG-CORONEL XAVIER CHAVES;121;
MG-CORREGO DANTA;196;
MG-CORREGO DO BOM JESUS;89;
MG-CORREGO FUNDO;0;
MG-CORREGO NOVO;859;
MG-COUTO DE MAGALHAES DE MINAS;386;
MG-CRISOLITA;0;
MG-CRISTAIS;497;
MG-CRISTALIA;57;
MG-CRISTIANO OTONI;313;
MG-CRISTINA;641;
MG-CRUCILANDIA;50;
MG-CRUZEIRO DA FORTALEZA;149;
MG-CRUZILIA;967;
MG-CUPARAQUE;0;
MG-CURRAL DE DENTRO;0;
MG-CURVELO;7537;
MG-DATAS;167;
MG-DELFIM MOREIRA;802;
MG-DELFINOPOLIS;393;
MG-DELTA;0;
MG-DESCOBERTO;382;
MG-DESTERRO DE ENTRE RIOS;157;
MG-DESTERRO DO MELO;110;
MG-DIAMANTINA;3032;
MG-DIOGO DE VASCONCELOS;29;
MG-DIONISIO;295;
MG-DIVINESIA;40;
MG-DIVINO;445;
MG-DIVINO DAS LARANJEIRAS;61;
MG-DIVINOLANDIA DE MINAS;131;
MG-DIVINOPOLIS;26733;
MG-DIVISA ALEGRE;0;
MG-DIVISA NOVA;251;
MG-DIVISOPOLIS;55;
MG-DOM BOSCO;0;
MG-DOM CAVATI;150;
MG-DOM JOAQUIM;87;
MG-DOM SILVERIO;396;
MG-DOM VICOSO;159;
MG-DONA EUZEBIA;295;
MG-DORES DE CAMPOS;679;
MG-DORES DE GUANHAES;115;
MG-DORES DO INDAIA;975;
MG-DORES DO TURVO;139;
MG-DORESOPOLIS;93;
MG-DOURADOQUARA;134;
MG-DURANDE;8;
MG-ELOI MENDES;1392;
MG-ENGENHEIRO CALDAS;273;
MG-ENGENHEIRO NAVARRO;359;
MG-ENTRE FOLHAS;0;
MG-ENTRE RIOS DE MINAS;602;
MG-ERVALIA;515;
MG-ESMERALDAS;2681;
MG-ESPERA FELIZ;634;
MG-ESPINOSA;701;
MG-ESPIRITO SANTO DO DOURADO;112;
MG-ESTIVA;466;
MG-ESTRELA DALVA;248;
MG-ESTRELA DO INDAIA;276;
MG-ESTRELA DO SUL;452;
MG-EUGENOPOLIS;354;
MG-EWBANK DA CAMARA;172;
MG-EXTREMA;2284;
MG-FAMA;130;
MG-FARIA LEMOS;259;
MG-FELICIO DOS SANTOS;131;
MG-SAO GONCALO DO RIO PRETO;109;
MG-FELISBURGO;104;
MG-FELIXLANDIA;758;
MG-FERNANDES TOURINHO;119;
MG-FERROS;432;
MG-FERVEDOURO;6;
MG-FLORESTAL;400;
MG-FORMIGA;6854;
MG-FORMOSO;125;
MG-FORTALEZA DE MINAS;259;
MG-FORTUNA DE MINAS;152;
MG-FRANCISCO BADARO;164;
MG-FRANCISCO DUMONT;119;
MG-FRANCISCO SA;900;
MG-FRANCISCOPOLIS;0;
MG-FREI GASPAR;99;
MG-FREI INOCENCIO;444;
MG-FREI LAGONEGRO;0;
MG-FRONTEIRA;1062;
MG-FRONTEIRA DOS VALES;7;
MG-FRUTA DE LEITE;0;
MG-FRUTAL;3671;
MG-FUNILANDIA;207;
MG-GALILEIA;294;
