Município;Total;
MG-GONCALVES;110;
MG-GONZAGA;130;
MG-GOUVEA;1311;
MG-GOVERNADOR VALADARES;27055;
MG-GRAO MOGOL;550;
MG-GRUPIARA;148;
MG-GUANHAES;2863;
MG-GUAPE;416;
MG-GUARACIABA;269;
MG-GUARACIAMA;0;
MG-GUARANESIA;2087;
MG-GUARANI;510;
MG-GUARARA;1342;
MG-GUARDA-MOR;263;
MG-GUAXUPE;8090;
MG-GUIDOVAL;267;
MG-GUIMARANIA;350;
MG-GUIRICEMA;280;
MG-GURINHATA;388;
MG-HELIODORA;349;
MG-IAPU;178;
MG-IBERTIOGA;338;
MG-IBIA;1518;
MG-IBIAI;120;
MG-IBIRACATU;0;
MG-IBIRACI;622;
MG-IBIRITE;3711;
MG-IBITIURA DE MINAS;108;
MG-IBITURUNA;112;
MG-ICARAI DE MINAS;3;
MG-IGARAPE;3605;
MG-IGARATINGA;1000;
MG-IGUATAMA;843;
MG-IJACI;359;
MG-ILICINEA;523;
MG-IMBE DE MINAS;0;
MG-INCONFIDENTES;365;
MG-INDAIABIRA;0;
MG-INDIANOPOLIS;880;
MG-INGAI;159;
MG-INHAPIM;600;
MG-INHAUMA;251;
MG-INIMUTABA;758;
MG-IPABA;0;
MG-IPANEMA;566;
MG-IPATINGA;39229;
MG-IPIACU;254;
MG-IPUIUNA;240;
MG-IRAI DE MINAS;281;
MG-ITABIRA;15246;
MG-ITABIRINHA DE MANTENA;58;
MG-ITABIRITO;6289;
MG-ITACAMBIRA;173;
MG-ITACARAMBI;556;
MG-ITAGUARA;721;
MG-ITAIPE;229;
MG-ITAJUBA;11642;
MG-ITAMARANDIBA;1177;
MG-ITAMARATI DE MINAS;261;
MG-ITAMBACURI;745;
MG-ITAMBE DO MATO DENTRO;98;
MG-ITAMOGI;421;
MG-ITAMONTE;1161;
MG-ITANHANDU;1403;
MG-ITANHOMI;497;
MG-ITAOBIM;983;
MG-ITAPAGIPE;379;
MG-ITAPECERICA;1807;
MG-ITAPEVA;316;
MG-ITATIAIUCU;979;
MG-ITAU DE MINAS;0;
MG-ITAUNA;13430;
MG-ITAVERAVA;20;
MG-ITINGA;439;
MG-ITUETA;173;
MG-ITUIUTABA;9314;
MG-ITUMIRIM;145;
MG-ITURAMA;2353;
MG-ITUTINGA;212;
MG-JABOTICATUBAS;423;
MG-JACINTO;290;
MG-JACUI;205;
MG-JACUTINGA;1780;
MG-JAGUARACU;105;
MG-JAIBA;4;
MG-JAMPRUCA;3;
MG-JANAUBA;2377;
MG-JANUARIA;2041;
MG-JAPARAIBA;131;
MG-JAPONVAR;0;
MG-JECEABA;119;
MG-JENIPAPO DE MINAS;0;
MG-JEQUERI;193;
MG-JEQUITAI;506;
MG-JEQUITIBA;295;
MG-JEQUITINHONHA;565;
MG-JESUANIA;350;
MG-JOAIMA;191;
MG-JOANESIA;114;
MG-JOAO MONLEVADE;10614;
MG-JOAO PINHEIRO;2676;
MG-JOAQUIM FELICIO;42;
MG-JORDANIA;87;
MG-JOSE GONCALVES DE MINAS;0;
MG-JOSE RAYDAN;0;
MG-JOSENOPOLIS;0;
MG-NOVA UNIAO;150;
MG-JUATUBA;1523;
MG-JUIZ DE FORA;83974;
MG-JURAMENTO;163;
MG-JURUAIA;183;
MG-JUVENILIA;0;
MG-LADAINHA;185;
MG-LAGAMAR;236;
MG-LAGOA DA PRATA;4207;
MG-LAGOA DOS PATOS;7;
MG-LAGOA DOURADA;249;
MG-LAGOA FORMOSA;557;
MG-LAGOA GRANDE;185;
MG-LAGOA SANTA;8588;
MG-LAJINHA;679;
MG-LAMBARI;1259;
MG-LAMIM;105;
MG-LARANJAL;0;
MG-LASSANCE;696;
MG-LAVRAS;10437;
MG-LEANDRO FERREIRA;103;
MG-LEME DO PRADO;0;
MG-LEOPOLDINA;5952;
MG-LIBERDADE;365;
MG-LIMA DUARTE;756;
MG-LIMEIRA DO OESTE;74;
MG-LONTRA;3;
MG-LUISBURGO;0;
MG-LUISLANDIA;0;
MG-LUMINARIAS;359;
MG-LUZ;1114;
MG-MACHACALIS;77;
MG-MACHADO;3885;
MG-MADRE DE DEUS DE MINAS;102;
MG-MALACACHETA;226;
MG-MAMONAS;0;
MG-MANGA;1124;
MG-MANHUACU;4887;
MG-MANHUMIRIM;1775;
MG-MANTENA;1228;
MG-MARAVILHAS;139;
MG-MAR DE ESPANHA;958;
MG-MARIA DA FE;546;
MG-MARIANA;4085;
MG-MARILAC;170;
MG-MARIO CAMPOS;0;
MG-MARIPA DE MINAS;218;
MG-MARLIERIA;133;
MG-MARMELOPOLIS;142;
MG-MARTINHO CAMPOS;669;
MG-MARTINS SOARES;0;
MG-MATA VERDE;0;
MG-MATERLANDIA;125;
MG-MATEUS LEME;1809;
MG-MATIAS BARBOSA;1344;
MG-MATIAS CARDOSO;0;
MG-MATIPO;523;
MG-MATO VERDE;65;
MG-MATOZINHOS;4157;
MG-MATUTINA;132;
MG-MEDEIROS;106;
MG-MEDINA;315;
MG-MENDES PIMENTEL;198;
MG-MERCES;276;
MG-MESQUITA;923;
MG-MINAS NOVAS;429;
MG-MINDURI;257;
MG-MIRABELA;102;
MG-MIRADOURO;365;
MG-MIRAI;1159;
MG-MIRAVANIA;0;
MG-MOEDA;119;
MG-MOEMA;262;
MG-MONJOLOS;166;
MG-MONSENHOR PAULO;675;
MG-MONTALVANIA;127;
MG-MONTE ALEGRE DE MINAS;1228;
MG-MONTE AZUL;463;
MG-MONTE BELO;3026;
MG-MONTE CARMELO;4079;
MG-MONTE FORMOSO;0;
MG-MONTE SANTO DE MINAS;1644;
MG-MONTES CLAROS;29604;
MG-MONTE SIAO;1001;
MG-MONTEZUMA;10;
MG-MORADA NOVA DE MINAS;602;
MG-MORRO DA GARCA;172;
MG-MORRO DO PILAR;74;
MG-MUNHOZ;42;
MG-MURIAE;9192;
MG-MUTUM;508;
MG-MUZAMBINHO;1520;
MG-NACIP RAYDAN;77;
MG-NANUQUE;3427;
MG-NAQUE;0;
MG-NATALANDIA;0;
MG-NATERCIA;256;
MG-NAZARENO;528;
MG-NEPOMUCENO;1863;
MG-NINHEIRA;0;
MG-NOVA BELEM;0;
MG-NOVA ERA;2399;
MG-NOVA LIMA;11770;
MG-NOVA MODICA;120;
MG-NOVA PONTE;1917;
MG-NOVA PORTEIRINHA;0;
MG-NOVA RESENDE;417;
MG-NOVA SERRANA;4214;
MG-NOVO CRUZEIRO;186;
MG-NOVO ORIENTE DE MINAS;0;
MG-NOVORIZONTE;0;
MG-OLARIA;127;
MG-OLHOS D AGUA;0;
MG-OLIMPIO NORONHA;160;
MG-OLIVEIRA;3452;
MG-OLIVEIRA FORTES;139;
MG-ONCA DE PITANGUI;173;
MG-ORATORIOS;0;
MG-ORIZANIA;0;
MG-OURO BRANCO;8716;
MG-OURO FINO;2774;
MG-OURO PRETO;11131;
MG-OURO VERDE DE MINAS;59;
MG-PADRE CARVALHO;0;
MG-PADRE PARAISO;199;
MG-PAINEIRAS;248;
MG-PAINS;722;
MG-PAI PEDRO;0;
MG-PAIVA;82;
MG-PALMA;247;
MG-PALMOPOLIS;3;
MG-PAPAGAIOS;1014;
MG-PARACATU;4891;
MG-PARA DE MINAS;10561;
MG-PARAGUACU;1792;
MG-PARAISOPOLIS;2407;
MG-PARAOPEBA;2616;
MG-PASSABEM;88;
MG-PASSA QUATRO;1212;
MG-PASSA TEMPO;341;
MG-PASSA VINTE;146;
MG-PASSOS;15244;
MG-PATIS;0;
MG-PATOS DE MINAS;12860;
MG-PATROCINIO;6984;
MG-PATROCINIO DO MURIAE;299;
MG-PAULA CANDIDO;200;
MG-PAULISTAS;84;
MG-PAVAO;135;
MG-PECANHA;477;
MG-PEDRA AZUL;1643;
MG-PEDRA BONITA;0;
MG-PEDRA DO ANTA;151;
MG-PEDRA DO INDAIA;156;
MG-PEDRA DOURADA;25;
MG-PEDRALVA;405;
MG-PEDRAS DE MARIA DA CRUZ;8;
MG-PEDRINOPOLIS;51;
MG-PEDRO LEOPOLDO;6759;
MG-PEDRO TEIXEIRA;85;
MG-PEQUERI;364;
MG-PEQUI;141;
MG-PERDIGAO;243;
MG-PERDIZES;746;
MG-PERDOES;1352;
MG-PERIQUITO;0;
MG-PESCADOR;208;
MG-PIAU;135;
MG-PIEDADE DE CARATINGA;0;
MG-PIEDADE DE PONTE NOVA;218;
MG-PIEDADE DO RIO GRANDE;177;
MG-PIEDADE DOS GERAIS;93;
MG-PIMENTA;209;
MG-PINGO D AGUA;0;
MG-PINTOPOLIS;0;
MG-PIRACEMA;229;
MG-PIRAJUBA;318;
MG-PIRANGA;285;
MG-PIRANGUCU;182;
MG-PIRANGUINHO;302;
MG-PIRAPETINGA;1120;
MG-PIRAPORA;6948;
MG-PIRAUBA;368;
MG-PITANGUI;2923;
MG-PIUMHI;1422;
MG-PLANURA;352;
MG-POCO FUNDO;509;
MG-POCOS DE CALDAS;21936;
MG-POCRANE;182;
MG-POMPEU;1490;
MG-PONTE NOVA;6647;
MG-PONTO CHIQUE;0;
MG-PONTO DOS VOLANTES;0;
MG-PORTEIRINHA;721;
MG-PORTO FIRME;159;
MG-POTE;346;
MG-POUSO ALEGRE;15171;
MG-POUSO ALTO;332;
MG-PRADOS;312;
MG-PRATA;1985;
MG-PRATAPOLIS;622;
MG-PRATINHA;116;
MG-PRESIDENTE BERNARDES;147;
MG-PRESIDENTE JUSCELINO;203;
MG-PRESIDENTE KUBITSCHEK;118;
MG-PRESIDENTE OLEGARIO;1130;
MG-ALTO JEQUITIBA;263;
MG-PRUDENTE DE MORAIS;1366;
MG-QUARTEL GERAL;175;
MG-QUELUZITA;83;
MG-RAPOSOS;533;
MG-RAUL SOARES;1114;
MG-RECREIO;631;
MG-REDUTO;0;
MG-RESENDE COSTA;309;
MG-RESPLENDOR;935;
MG-RESSAQUINHA;511;
MG-RIACHINHO;2;
MG-RIACHO DOS MACHADOS;190;
MG-RIBEIRAO DAS NEVES;4952;
MG-RIBEIRAO VERMELHO;227;
MG-RIO ACIMA;444;
MG-RIO CASCA;1550;
MG-RIO DOCE;109;
MG-RIO DO PRADO;70;
MG-RIO ESPERA;18;
MG-RIO MANSO;75;
MG-RIO NOVO;870;
MG-RIO PARANAIBA;750;
MG-RIO PARDO DE MINAS;743;
MG-RIO PIRACICABA;1114;
MG-RIO POMBA;1259;
MG-RIO PRETO;350;
MG-RIO VERMELHO;297;
MG-RITAPOLIS;215;
MG-ROCHEDO DE MINAS;219;
MG-RODEIRO;502;
MG-ROMARIA;231;
MG-ROSARIO DA LIMEIRA;0;
MG-RUBELITA;75;
MG-RUBIM;113;
MG-SABARA;7320;
MG-SABINOPOLIS;507;
MG-SACRAMENTO;1438;
MG-SALINAS;1244;
MG-SALTO DA DIVISA;237;
MG-SANTA BARBARA;3699;
MG-SANTA BARBARA DO LESTE;0;
MG-SANTA BARBARA DO MONTE VERDE;0;
MG-SANTA BARBARA DO TUGURIO;89;
MG-SANTA CRUZ DE MINAS;0;
MG-SANTA CRUZ DE SALINAS;0;
MG-SANTA CRUZ DO ESCALVADO;269;
MG-SANTA EFIGENIA DE MINAS;81;
MG-SANTA FE DE MINAS;10;
MG-SANTA HELENA DE MINAS;0;
MG-SANTA JULIANA;340;
MG-SANTA LUZIA;12037;
MG-SANTA MARGARIDA;130;
MG-SANTA MARIA DE ITABIRA;653;
MG-SANTA MARIA DO SALTO;117;
MG-SANTA MARIA DO SUACUI;190;
MG-SANTANA DA VARGEM;663;
MG-SANTANA DE CATAGUASES;25;
MG-SANTANA DE PIRAPAMA;189;
MG-SANTANA DO DESERTO;274;
MG-SANTANA DO GARAMBEU;103;
MG-SANTANA DO JACARE;243;
MG-SANTANA DO MANHUACU;61;
MG-SANTANA DO PARAISO;245;
MG-SANTANA DO RIACHO;82;
MG-SANTANA DOS MONTES;55;
MG-SANTA RITA DE CALDAS;429;
MG-SANTA RITA DE JACUTINGA;294;
MG-SANTA RITA DE MINAS;0;
MG-SANTA RITA DO IBITIPOCA;117;
MG-SANTA RITA DO ITUETO;138;
MG-SANTA RITA DO SAPUCAI;4589;
MG-SANTA ROSA DA SERRA;119;
MG-SANTA VITORIA;1073;
MG-SANTO ANTONIO DO AMPARO;641;
MG-SANTO ANTONIO DO AVENTUREIRO;144;
MG-SANTO ANTONIO DO GRAMA;254;
MG-SANTO ANTONIO DO ITAMBE;84;
MG-SANTO ANTONIO DO JACINTO;16;
MG-SANTO ANTONIO DO MONTE;1584;
MG-SANTO ANTONIO DO RETIRO;0;
MG-SANTO ANTONIO DO RIO ABAIXO;86;
MG-SANTO HIPOLITO;321;
MG-SANTOS DUMONT;4059;
MG-SAO BENTO ABADE;103;
MG-SAO BRAS DO SUACUI;37;
MG-SAO DOMINGOS DAS DORES;0;
MG-SAO DOMINGOS DO PRATA;674;
MG-SAO FELIX DE MINAS;0;
MG-SAO FRANCISCO;726;
MG-SAO FRANCISCO DE PAULA;376;
MG-SAO FRANCISCO DE SALES;95;
MG-SAO FRANCISCO DO GLORIA;124;
MG-SAO GERALDO;374;
MG-SAO GERALDO DA PIEDADE;97;
MG-SAO GERALDO DO BAIXIO;0;
MG-SAO GONCALO DO ABAETE;363;
MG-SAO GONCALO DO PARA;670;
MG-SAO GONCALO DO RIO ABAIXO;287;
MG-SAO GONCALO DO SAPUCAI;2055;
MG-SAO GOTARDO;1328;
MG-SAO JOAO BATISTA DO GLORIA;413;
MG-SAO JOAO DA LAGOA;0;
MG-SAO JOAO DA MATA;101;
MG-SAO JOAO DA PONTE;208;
MG-SAO JOAO DAS MISSOES;0;
MG-SAO JOAO DEL REI;8958;
MG-SAO JOAO DO MANHUACU;0;
MG-SAO JOAO DO MANTENINHA;4;
MG-SAO JOAO DO ORIENTE;274;
MG-SAO JOAO DO PACUI;0;
MG-SAO JOAO DO PARAISO;160;
MG-SAO JOAO EVANGELISTA;437;
MG-SAO JOAO NEPOMUCENO;2734;
MG-SAO JOAQUIM DE BICAS;0;
MG-SAO JOSE DA BARRA;0;
MG-SAO JOSE DA LAPA;5;
MG-SAO JOSE DA SAFIRA;9;
MG-SAO JOSE DA VARGINHA;151;
MG-SAO JOSE DO ALEGRE;102;
MG-SAO JOSE DO DIVINO;108;
MG-SAO JOSE DO GOIABAL;216;
MG-SAO JOSE DO JACURI;33;
MG-SAO JOSE DO MANTIMENTO;1;
MG-SAO LOURENCO;4675;
MG-SAO MIGUEL DO ANTA;121;
MG-SAO PEDRO DA UNIAO;175;
MG-SAO PEDRO DOS FERROS;774;
MG-SAO PEDRO DO SUACUI;75;
MG-SAO ROMAO;165;
MG-SAO ROQUE DE MINAS;106;
MG-SAO SEBASTIAO DA BELA VISTA;332;
MG-SAO SEBASTIAO DA VARGEM ALEGRE;0;
MG-SAO SEBASTIAO DO ANTA;0;
MG-SAO SEBASTIAO DO MARANHAO;80;
MG-SAO SEBASTIAO DO OESTE;266;
MG-SAO SEBASTIAO DO PARAISO;6524;
MG-SAO SEBASTIAO DO RIO PRETO;77;
MG-SAO SEBASTIAO DO RIO VERDE;93;
MG-SAO TIAGO;354;
MG-SAO TOMAS DE AQUINO;275;
MG-SAO TOME DAS LETRAS;460;
MG-SAO VICENTE DE MINAS;300;
MG-SAPUCAI-MIRIM;266;
MG-SARDOA;81;
MG-SARZEDO;0;
MG-SETUBINHA;0;
MG-SEM-PEIXE;0;
MG-SENADOR AMARAL;3;
MG-SENADOR CORTES;100;
MG-SENADOR FIRMINO;185;
MG-SENADOR JOSE BENTO;169;
MG-SENADOR MODESTINO GONCALVES;32;
MG-SENHORA DE OLIVEIRA;120;
MG-SENHORA DO PORTO;68;
MG-SENHORA DOS REMEDIOS;136;
MG-SERICITA;94;
MG-SERITINGA;121;
MG-SERRA AZUL DE MINAS;97;
MG-SERRA DA SAUDADE;17;
MG-SERRA DOS AIMORES;387;
MG-SERRA DO SALITRE;427;
MG-SERRANIA;570;
MG-SERRANOPOLIS DE MINAS;0;
MG-SERRANOS;124;
MG-SERRO;627;
MG-SETE LAGOAS;24589;
MG-SILVEIRANIA;105;
MG-SILVIANOPOLIS;280;
MG-SIMAO PEREIRA;195;
MG-SIMONESIA;87;
MG-SOBRALIA;186;
MG-SOLEDADE DE MINAS;172;
MG-TABULEIRO;155;
MG-TAIOBEIRAS;934;
MG-TAPARUBA;0;
MG-TAPIRA;872;
MG-TAPIRAI;112;
MG-TAQUARACU DE MINAS;151;
MG-TARUMIRIM;243;
MG-TEIXEIRAS;599;
MG-TEOFILO OTONI;10570;
MG-TIMOTEO;12781;
MG-TIRADENTES;572;
MG-TIROS;211;
MG-TOCANTINS;1096;
MG-TOCOS DO MOJI;0;
MG-TOLEDO;11;
MG-TOMBOS;451;
MG-TRES CORACOES;8068;
MG-TRES MARIAS;3112;
MG-TRES PONTAS;7156;
MG-TUMIRITINGA;146;
MG-TUPACIGUARA;2826;
MG-TURMALINA;511;
MG-TURVOLANDIA;122;
MG-UBA;11523;
MG-UBAI;71;
MG-UBAPORANGA;1;
MG-UBERABA;40086;
MG-UBERLANDIA;77167;
MG-UMBURATIBA;79;
MG-UNAI;4174;
MG-UNIAO DE MINAS;0;
MG-URUANA DE MINAS;0;
MG-URUCANIA;2755;
MG-URUCUIA;13;
MG-VARGEM ALEGRE;0;
MG-VARGEM BONITA;0;
MG-VARGEM GRANDE DO RIO PARDO;0;
MG-VARGINHA;19718;
MG-VARJAO DE MINAS;0;
MG-VARZEA DA PALMA;2829;
MG-VARZELANDIA;120;
MG-VAZANTE;2232;
MG-VERDELANDIA;0;
MG-VEREDINHA;0;
MG-VERISSIMO;78;
MG-VERMELHO NOVO;0;
MG-VESPASIANO;8280;
MG-VICOSA;8040;
MG-VIEIRAS;164;
MG-MATHIAS LOBATO;86;
MG-VIRGEM DA LAPA;181;
MG-VIRGINIA;232;
MG-VIRGINOPOLIS;395;
MG-VIRGOLANDIA;114;
MG-VISCONDE DO RIO BRANCO;4334;
MG-VOLTA GRANDE;332;
MG-WENCESLAU BRAZ;173;
MG-IGNORADO;2071;
ES-AFONSO CLAUDIO;1874;
ES-AGUIA BRANCA;0;
ES-AGUA DOCE DO NORTE;302;
ES-ALEGRE;3199;
ES-ALFREDO CHAVES;534;
ES-ALTO RIO NOVO;240;
ES-ANCHIETA;2068;
ES-APIACA;386;
ES-ARACRUZ;9752;
ES-ATILIO VIVACQUA;558;
ES-BAIXO GUANDU;1728;
ES-BARRA DE SAO FRANCISCO;1822;
ES-BOA ESPERANCA;622;
ES-BOM JESUS DO NORTE;588;
ES-BREJETUBA;0;
ES-CACHOEIRO DE ITAPEMIRIM;27450;
ES-CARIACICA;27371;
ES-CASTELO;2241;
ES-COLATINA;16314;
ES-CONCEICAO DA BARRA;3136;
ES-CONCEICAO DO CASTELO;529;
ES-DIVINO DE SAO LOURENCO;144;
ES-DOMINGOS MARTINS;0;
ES-DORES DO RIO PRETO;177;
ES-ECOPORANGA;907;
ES-FUNDAO;697;
ES-GOVERNADOR LINDENBERG;0;
ES-GUACUI;1886;
ES-GUARAPARI;7837;
ES-IBATIBA;167;
ES-IBIRACU;2261;
ES-IBITIRAMA;21;
ES-ICONHA;725;
ES-IRUPI;0;
ES-ITAGUACU;814;
ES-ITAPEMIRIM;4093;
ES-ITARANA;548;
ES-IUNA;1494;
ES-JAGUARE;244;
ES-JERONIMO MONTEIRO;304;
ES-JOAO NEIVA;1250;
ES-LARANJA DA TERRA;0;
ES-LINHARES;12630;
ES-MANTENOPOLIS;333;
ES-MARATAIZES;0;
ES-MARECHAL FLORIANO;681;
ES-MARILANDIA;335;
ES-MIMOSO DO SUL;1169;
ES-MONTANHA;897;
ES-MUCURICI;458;
ES-MUNIZ FREIRE;614;
ES-MUQUI;634;
ES-NOVA VENECIA;3595;
ES-PANCAS;835;
ES-PEDRO CANARIO;965;
ES-PINHEIROS;873;
ES-PIUMA;534;
ES-PONTO BELO;0;
ES-PRESIDENTE KENNEDY;512;
ES-RIO BANANAL;458;
ES-RIO NOVO DO SUL;532;
ES-SANTA LEOPOLDINA;744;
ES-SANTA MARIA DE JETIBA;0;
ES-SANTA TERESA;0;
ES-SAO DOMINGOS DO NORTE;0;
ES-SAO GABRIEL DA PALHA;1805;
ES-SAO JOSE DO CALCADO;504;
ES-SAO MATEUS;8726;
ES-SAO ROQUE DO CANAA;0;
ES-SERRA;37666;
ES-SOORETAMA;0;
ES-VARGEM ALTA;0;
ES-VENDA NOVA DO IMIGRANTE;0;
ES-VIANA;4923;
ES-VILA PAVAO;175;
ES-VILA VALERIO;0;
ES-VILA VELHA;35875;
ES-VITORIA;145736;
ES-IGNORADO;5949;
RJ-ANGRA DOS REIS;16684;
RJ-APERIBE;0;
RJ-ARARUAMA;5425;
RJ-AREAL;47;
RJ-ARMACAO DE BUZIOS;0;
RJ-ARRAIAL DO CABO;1743;
RJ-BARRA DO PIRAI;10804;
RJ-BARRA MANSA;23254;
RJ-BELFORD ROXO;1664;
RJ-BOM JARDIM;1611;
RJ-BOM JESUS DO ITABAPOANA;3040;
RJ-CABO FRIO;17030;
RJ-CACHOEIRAS DE MACACU;3847;
RJ-CAMBUCI;717;
RJ-CARAPEBUS;0;
RJ-COMENDADOR LEVY GASPARIAN;181;
RJ-CAMPOS DOS GOYTACAZES;44643;
RJ-CANTAGALO;3623;
RJ-CARDOSO MOREIRA;2;
RJ-CARMO;1595;
RJ-CASIMIRO DE ABREU;2974;
RJ-CONCEICAO DE MACABU;935;
RJ-CORDEIRO;1711;
RJ-DUAS BARRAS;622;
RJ-DUQUE DE CAXIAS;82409;
RJ-ENGENHEIRO PAULO DE FRONTIN;1413;
RJ-GUAPIMIRIM;29;
RJ-IGUABA GRANDE;0;
RJ-ITABORAI;11938;
RJ-ITAGUAI;13166;
RJ-ITALVA;1177;
RJ-ITAOCARA;1274;
RJ-ITAPERUNA;8626;
RJ-ITATIAIA;2197;
RJ-JAPERI;4;
RJ-LAJE DO MURIAE;495;
RJ-MACAE;26074;
RJ-MACUCO;0;
RJ-MAGE;12184;
RJ-MANGARATIBA;4064;
RJ-MARICA;5352;
RJ-MENDES;1557;
RJ-MESQUITA;0;
RJ-MIGUEL PEREIRA;2001;
RJ-MIRACEMA;1953;
RJ-NATIVIDADE;1647;
RJ-NILOPOLIS;10234;
RJ-NITEROI;114453;
RJ-NOVA FRIBURGO;27066;
RJ-NOVA IGUACU;75273;
RJ-PARACAMBI;4709;
RJ-PARAIBA DO SUL;3940;
RJ-PARATI;1844;
RJ-PATY DO ALFERES;0;
RJ-PETROPOLIS;49819;
RJ-PINHEIRAL;0;
RJ-PIRAI;4005;
RJ-PORCIUNCULA;1119;
RJ-PORTO REAL;0;
RJ-QUATIS;2;
RJ-QUEIMADOS;1151;
RJ-QUISSAMA;855;
RJ-RESENDE;17247;
RJ-RIO BONITO;6449;
RJ-RIO CLARO;703;
RJ-RIO DAS FLORES;240;
RJ-RIO DAS OSTRAS;0;
RJ-RIO DE JANEIRO;1858048;
RJ-SANTA MARIA MADALENA;628;
RJ-SANTO ANTONIO DE PADUA;3526;
RJ-SAO FRANCISCO DE ITABAPOANA;0;
RJ-SAO FIDELIS;2680;
RJ-SAO GONCALO;55540;
RJ-SAO JOAO DA BARRA;3251;
RJ-SAO JOAO DE MERITI;28831;
RJ-SAO JOSE DE UBA;0;
RJ-SAO JOSE DO VALE DO RIO PRETO;0;
RJ-SAO PEDRO DA ALDEIA;5634;
RJ-SAO SEBASTIAO DO ALTO;282;
RJ-SAPUCAIA;1815;
RJ-SAQUAREMA;2866;
RJ-SEROPEDICA;0;
RJ-SILVA JARDIM;1373;
RJ-SUMIDOURO;472;
RJ-TANGUA;0;
RJ-TERESOPOLIS;16834;
RJ-TRAJANO DE MORAIS;960;
RJ-TRES RIOS;11992;
RJ-VALENCA;8923;
RJ-VARRE E SAI;0;
RJ-VASSOURAS;4177;
RJ-VOLTA REDONDA;54380;
RJ-IGNORADO;1165;
SP-ADAMANTINA;4470;
SP-ADOLFO;287;
SP-AGUAI;2844;
SP-AGUAS DA PRATA;652;
SP-AGUAS DE LINDOIA;2207;
SP-AGUAS DE SANTA BARBARA;751;
SP-AGUAS DE SAO PEDRO;594;
SP-AGUDOS;5112;
SP-ALAMBARI;0;
SP-ALFREDO MARCONDES;152;
SP-ALTAIR;600;
SP-ALTINOPOLIS;1645;
SP-ALTO ALEGRE;605;
SP-ALUMINIO;384;
SP-ALVARES FLORENCE;168;
SP-ALVARES MACHADO;940;
SP-ALVARO DE CARVALHO;218;
SP-ALVINLANDIA;123;
SP-AMERICANA;48152;
SP-AMERICO BRASILIENSE;5887;
SP-AMERICO DE CAMPOS;382;
SP-AMPARO;15217;
SP-ANALANDIA;527;
SP-ANDRADINA;7261;
SP-ANGATUBA;2045;
SP-ANHEMBI;416;
SP-ANHUMAS;165;
SP-APARECIDA;5202;
SP-APARECIDA D OESTE;245;
SP-APIAI;2324;
SP-ARACARIGUAMA;85;
SP-ARACATUBA;26362;
SP-ARACOIABA DA SERRA;1292;
SP-ARAMINA;193;
SP-ARANDU;706;
SP-ARAPEI;4;
SP-ARARAQUARA;39393;
SP-ARARAS;26152;
SP-ARCO-IRIS;0;
SP-AREALVA;378;
SP-AREIAS;245;
SP-AREIOPOLIS;531;
SP-ARIRANHA;2442;
SP-ARTUR NOGUEIRA;5262;
SP-ARUJA;6983;
SP-ASPASIA;1;
SP-ASSIS;12839;
SP-ATIBAIA;12648;
SP-AURIFLAMA;1525;
SP-AVAI;256;
SP-AVANHANDAVA;884;
SP-AVARE;10124;
SP-BADY BASSITT;671;
SP-BALBINOS;100;
SP-BALSAMO;388;
SP-BANANAL;826;
SP-BARAO DE ANTONINA;125;
SP-BARBOSA;399;
SP-BARIRI;3338;
SP-BARRA BONITA;10182;
SP-BARRA DO CHAPEU;0;
SP-BARRA DO TURVO;71;
SP-BARRETOS;15329;
SP-BARRINHA;882;
SP-BARUERI;58970;
SP-BASTOS;4534;
SP-BATATAIS;7202;
SP-BAURU;56592;
SP-BEBEDOURO;14815;
SP-BENTO DE ABREU;321;
SP-BERNARDINO DE CAMPOS;895;
SP-BERTIOGA;473;
SP-BILAC;647;
SP-BIRIGUI;22678;
SP-BIRITIBA-MIRIM;664;
SP-BOA ESPERANCA DO SUL;2476;
SP-BOCAINA;2672;
SP-BOFETE;607;
SP-BOITUVA;4317;
SP-BOM JESUS DOS PERDOES;1292;
SP-BOM SUCESSO DE ITARARE;0;
SP-BORA;105;
SP-BORACEIA;225;
SP-BORBOREMA;848;
SP-BOREBI;35;
SP-BOTUCATU;21195;
SP-BRAGANCA PAULISTA;17308;
SP-BRAUNA;206;
SP-BREJO ALEGRE;0;
SP-BRODOSQUI;1210;
SP-BROTAS;2875;
SP-BURI;1967;
SP-BURITAMA;1037;
SP-BURITIZAL;162;
SP-CABRALIA PAULISTA;416;
SP-CABREUVA;3893;
SP-CACAPAVA;9379;
SP-CACHOEIRA PAULISTA;2021;
SP-CACONDE;1174;
SP-CAFELANDIA;1455;
SP-CAIABU;373;
SP-CAIEIRAS;7378;
SP-CAIUA;299;
SP-CAJAMAR;42376;
SP-CAJATI;264;
SP-CAJOBI;759;
SP-CAJURU;2015;
SP-CAMPINA DO MONTE ALEGRE;21;
SP-CAMPINAS;225432;
SP-CAMPO LIMPO PAULISTA;7421;
SP-CAMPOS DO JORDAO;5680;
SP-CAMPOS NOVOS PAULISTA;82;
SP-CANANEIA;421;
SP-CANAS;0;
SP-CANDIDO MOTA;3760;
SP-CANDIDO RODRIGUES;107;
SP-CANITAR;81;
SP-CAPAO BONITO;5230;
SP-CAPELA DO ALTO;1059;
SP-CAPIVARI;8477;
SP-CARAGUATATUBA;5168;
SP-CARAPICUIBA;12163;
SP-CARDOSO;502;
SP-CASA BRANCA;2901;
