Município;Total;
MG-GALILEIA;219;
MG-GAMELEIRAS;0;
MG-GLAUCILANDIA;0;
MG-GOIABEIRA;0;
MG-GOIANA;0;
MG-GONCALVES;198;
MG-GONZAGA;100;
MG-GOUVEA;1220;
MG-GOVERNADOR VALADARES;31456;
MG-GRAO MOGOL;973;
MG-GRUPIARA;24;
MG-GUANHAES;2978;
MG-GUAPE;1198;
MG-GUARACIABA;384;
MG-GUARACIAMA;0;
MG-GUARANESIA;2889;
MG-GUARANI;805;
MG-GUARARA;899;
MG-GUARDA-MOR;298;
MG-GUAXUPE;9146;
MG-GUIDOVAL;524;
MG-GUIMARANIA;592;
MG-GUIRICEMA;563;
MG-GURINHATA;646;
MG-HELIODORA;648;
MG-IAPU;141;
MG-IBERTIOGA;449;
MG-IBIA;1992;
MG-IBIAI;109;
MG-IBIRACATU;0;
MG-IBIRACI;1217;
MG-IBIRITE;5618;
MG-IBITIURA DE MINAS;142;
MG-IBITURUNA;117;
MG-ICARAI DE MINAS;10;
MG-IGARAPE;3692;
MG-IGARATINGA;784;
MG-IGUATAMA;1199;
MG-IJACI;411;
MG-ILICINEA;1050;
MG-IMBE DE MINAS;0;
MG-INCONFIDENTES;339;
MG-INDAIABIRA;0;
MG-INDIANOPOLIS;988;
MG-INGAI;434;
MG-INHAPIM;755;
MG-INHAUMA;447;
MG-INIMUTABA;374;
MG-IPABA;296;
MG-IPANEMA;695;
MG-IPATINGA;42721;
MG-IPIACU;430;
MG-IPUIUNA;390;
MG-IRAI DE MINAS;182;
MG-ITABIRA;14195;
MG-ITABIRINHA DE MANTENA;230;
MG-ITABIRITO;6760;
MG-ITACAMBIRA;258;
MG-ITACARAMBI;1267;
MG-ITAGUARA;1020;
MG-ITAIPE;230;
MG-ITAJUBA;14202;
MG-ITAMARANDIBA;1201;
MG-ITAMARATI DE MINAS;214;
MG-ITAMBACURI;883;
MG-ITAMBE DO MATO DENTRO;128;
MG-ITAMOGI;712;
MG-ITAMONTE;1621;
MG-ITANHANDU;2072;
MG-ITANHOMI;428;
MG-ITAOBIM;1104;
MG-ITAPAGIPE;645;
MG-ITAPECERICA;1804;
MG-ITAPEVA;494;
MG-ITATIAIUCU;1358;
MG-ITAU DE MINAS;2118;
MG-ITAUNA;12771;
MG-ITAVERAVA;101;
MG-ITINGA;334;
MG-ITUETA;191;
MG-ITUIUTABA;10756;
MG-ITUMIRIM;72;
MG-ITURAMA;3637;
MG-ITUTINGA;214;
MG-JABOTICATUBAS;667;
MG-JACINTO;375;
MG-JACUI;370;
MG-JACUTINGA;2348;
MG-JAGUARACU;190;
MG-JAIBA;832;
MG-JAMPRUCA;291;
MG-JANAUBA;4139;
MG-JANUARIA;2005;
MG-JAPARAIBA;188;
MG-JAPONVAR;0;
MG-JECEABA;180;
MG-JENIPAPO DE MINAS;0;
MG-JEQUERI;590;
MG-JEQUITAI;94;
MG-JEQUITIBA;434;
MG-JEQUITINHONHA;860;
MG-JESUANIA;438;
MG-JOAIMA;492;
MG-JOANESIA;117;
MG-JOAO MONLEVADE;11220;
MG-JOAO PINHEIRO;3526;
MG-JOAQUIM FELICIO;162;
MG-JORDANIA;291;
MG-JOSE GONCALVES DE MINAS;0;
MG-JOSE RAYDAN;0;
MG-JOSENOPOLIS;0;
MG-NOVA UNIAO;321;
MG-JUATUBA;2117;
MG-JUIZ DE FORA;90671;
MG-JURAMENTO;178;
MG-JURUAIA;361;
MG-JUVENILIA;0;
MG-LADAINHA;233;
MG-LAGAMAR;378;
MG-LAGOA DA PRATA;4054;
MG-LAGOA DOS PATOS;60;
MG-LAGOA DOURADA;396;
MG-LAGOA FORMOSA;732;
MG-LAGOA GRANDE;855;
MG-LAGOA SANTA;4676;
MG-LAJINHA;529;
MG-LAMBARI;1588;
MG-LAMIM;84;
MG-LARANJAL;231;
MG-LASSANCE;404;
MG-LAVRAS;12553;
MG-LEANDRO FERREIRA;156;
MG-LEME DO PRADO;0;
MG-LEOPOLDINA;6632;
MG-LIBERDADE;627;
MG-LIMA DUARTE;1612;
MG-LIMEIRA DO OESTE;354;
MG-LONTRA;14;
MG-LUISBURGO;0;
MG-LUISLANDIA;0;
MG-LUMINARIAS;538;
MG-LUZ;1684;
MG-MACHACALIS;194;
MG-MACHADO;5722;
MG-MADRE DE DEUS DE MINAS;285;
MG-MALACACHETA;674;
MG-MAMONAS;108;
MG-MANGA;842;
MG-MANHUACU;7243;
MG-MANHUMIRIM;1965;
MG-MANTENA;1488;
MG-MARAVILHAS;399;
MG-MAR DE ESPANHA;1177;
MG-MARIA DA FE;923;
MG-MARIANA;3874;
MG-MARILAC;177;
MG-MARIO CAMPOS;0;
MG-MARIPA DE MINAS;346;
MG-MARLIERIA;318;
MG-MARMELOPOLIS;177;
MG-MARTINHO CAMPOS;1322;
MG-MARTINS SOARES;0;
MG-MATA VERDE;133;
MG-MATERLANDIA;172;
MG-MATEUS LEME;3494;
MG-MATIAS BARBOSA;1302;
MG-MATIAS CARDOSO;585;
MG-MATIPO;627;
MG-MATO VERDE;107;
MG-MATOZINHOS;3845;
MG-MATUTINA;197;
MG-MEDEIROS;186;
MG-MEDINA;1002;
MG-MENDES PIMENTEL;218;
MG-MERCES;481;
MG-MESQUITA;108;
MG-MINAS NOVAS;874;
MG-MINDURI;325;
MG-MIRABELA;370;
MG-MIRADOURO;693;
MG-MIRAI;1515;
MG-MIRAVANIA;0;
MG-MOEDA;277;
MG-MOEMA;445;
MG-MONJOLOS;253;
MG-MONSENHOR PAULO;980;
MG-MONTALVANIA;121;
MG-MONTE ALEGRE DE MINAS;1538;
MG-MONTE AZUL;609;
MG-MONTE BELO;2347;
MG-MONTE CARMELO;5433;
MG-MONTE FORMOSO;0;
MG-MONTE SANTO DE MINAS;2803;
MG-MONTES CLAROS;38830;
MG-MONTE SIAO;1673;
MG-MONTEZUMA;140;
MG-MORADA NOVA DE MINAS;847;
MG-MORRO DA GARCA;279;
MG-MORRO DO PILAR;188;
MG-MUNHOZ;397;
MG-MURIAE;12166;
MG-MUTUM;729;
MG-MUZAMBINHO;2099;
MG-NACIP RAYDAN;55;
MG-NANUQUE;3856;
MG-NAQUE;0;
MG-NATALANDIA;0;
MG-NATERCIA;447;
MG-NAZARENO;413;
MG-NEPOMUCENO;2635;
MG-NINHEIRA;0;
MG-NOVA BELEM;0;
MG-NOVA ERA;2686;
MG-NOVA LIMA;12322;
MG-NOVA MODICA;155;
MG-NOVA PONTE;1108;
MG-NOVA PORTEIRINHA;0;
MG-NOVA RESENDE;507;
MG-NOVA SERRANA;4840;
MG-NOVO CRUZEIRO;590;
MG-NOVO ORIENTE DE MINAS;0;
MG-NOVORIZONTE;0;
MG-OLARIA;134;
MG-OLHOS D AGUA;0;
MG-OLIMPIO NORONHA;203;
MG-OLIVEIRA;4447;
MG-OLIVEIRA FORTES;34;
MG-ONCA DE PITANGUI;231;
MG-ORATORIOS;0;
MG-ORIZANIA;0;
MG-OURO BRANCO;7380;
MG-OURO FINO;3620;
MG-OURO PRETO;8679;
MG-OURO VERDE DE MINAS;76;
MG-PADRE CARVALHO;0;
MG-PADRE PARAISO;363;
MG-PAINEIRAS;332;
MG-PAINS;846;
MG-PAI PEDRO;0;
MG-PAIVA;102;
MG-PALMA;365;
MG-PALMOPOLIS;20;
MG-PAPAGAIOS;1526;
MG-PARACATU;7232;
MG-PARA DE MINAS;12442;
MG-PARAGUACU;2135;
MG-PARAISOPOLIS;3730;
MG-PARAOPEBA;2540;
MG-PASSABEM;99;
MG-PASSA QUATRO;1847;
MG-PASSA TEMPO;591;
MG-PASSA VINTE;144;
MG-PASSOS;14116;
MG-PATIS;0;
MG-PATOS DE MINAS;17399;
MG-PATROCINIO;9769;
MG-PATROCINIO DO MURIAE;509;
MG-PAULA CANDIDO;433;
MG-PAULISTAS;108;
MG-PAVAO;392;
MG-PECANHA;855;
MG-PEDRA AZUL;1348;
MG-PEDRA BONITA;0;
MG-PEDRA DO ANTA;144;
MG-PEDRA DO INDAIA;252;
MG-PEDRA DOURADA;73;
MG-PEDRALVA;917;
MG-PEDRAS DE MARIA DA CRUZ;152;
MG-PEDRINOPOLIS;295;
MG-PEDRO LEOPOLDO;8222;
MG-PEDRO TEIXEIRA;97;
MG-PEQUERI;317;
MG-PEQUI;282;
MG-PERDIGAO;427;
MG-PERDIZES;1132;
MG-PERDOES;1909;
MG-PERIQUITO;0;
MG-PESCADOR;227;
MG-PIAU;170;
MG-PIEDADE DE CARATINGA;0;
MG-PIEDADE DE PONTE NOVA;299;
MG-PIEDADE DO RIO GRANDE;198;
MG-PIEDADE DOS GERAIS;153;
MG-PIMENTA;707;
MG-PINGO D AGUA;0;
MG-PINTOPOLIS;0;
MG-PIRACEMA;333;
MG-PIRAJUBA;474;
MG-PIRANGA;386;
MG-PIRANGUCU;270;
MG-PIRANGUINHO;427;
MG-PIRAPETINGA;1304;
MG-PIRAPORA;6242;
MG-PIRAUBA;643;
MG-PITANGUI;2630;
MG-PIUMHI;2422;
MG-PLANURA;506;
MG-POCO FUNDO;805;
MG-POCOS DE CALDAS;26893;
MG-POCRANE;140;
MG-POMPEU;2724;
MG-PONTE NOVA;8058;
MG-PONTO CHIQUE;0;
MG-PONTO DOS VOLANTES;0;
MG-PORTEIRINHA;1000;
MG-PORTO FIRME;232;
MG-POTE;636;
MG-POUSO ALEGRE;19424;
MG-POUSO ALTO;582;
MG-PRADOS;494;
MG-PRATA;2673;
MG-PRATAPOLIS;841;
MG-PRATINHA;132;
MG-PRESIDENTE BERNARDES;240;
MG-PRESIDENTE JUSCELINO;155;
MG-PRESIDENTE KUBITSCHEK;144;
MG-PRESIDENTE OLEGARIO;1706;
MG-ALTO JEQUITIBA;369;
MG-PRUDENTE DE MORAIS;1448;
MG-QUARTEL GERAL;165;
MG-QUELUZITA;156;
MG-RAPOSOS;388;
MG-RAUL SOARES;1831;
MG-RECREIO;669;
MG-REDUTO;0;
MG-RESENDE COSTA;409;
MG-RESPLENDOR;1130;
MG-RESSAQUINHA;397;
MG-RIACHINHO;110;
MG-RIACHO DOS MACHADOS;179;
MG-RIBEIRAO DAS NEVES;7392;
MG-RIBEIRAO VERMELHO;505;
MG-RIO ACIMA;537;
MG-RIO CASCA;1695;
MG-RIO DOCE;150;
MG-RIO DO PRADO;86;
MG-RIO ESPERA;69;
MG-RIO MANSO;106;
MG-RIO NOVO;1119;
MG-RIO PARANAIBA;1940;
MG-RIO PARDO DE MINAS;827;
MG-RIO PIRACICABA;1516;
MG-RIO POMBA;1426;
MG-RIO PRETO;385;
MG-RIO VERMELHO;430;
MG-RITAPOLIS;215;
MG-ROCHEDO DE MINAS;261;
MG-RODEIRO;1085;
MG-ROMARIA;423;
MG-ROSARIO DA LIMEIRA;0;
MG-RUBELITA;102;
MG-RUBIM;185;
MG-SABARA;6695;
MG-SABINOPOLIS;661;
MG-SACRAMENTO;2248;
MG-SALINAS;2040;
MG-SALTO DA DIVISA;409;
MG-SANTA BARBARA;4281;
MG-SANTA BARBARA DO LESTE;113;
MG-SANTA BARBARA DO MONTE VERDE;0;
MG-SANTA BARBARA DO TUGURIO;154;
MG-SANTA CRUZ DE MINAS;0;
MG-SANTA CRUZ DE SALINAS;0;
MG-SANTA CRUZ DO ESCALVADO;379;
MG-SANTA EFIGENIA DE MINAS;4;
MG-SANTA FE DE MINAS;2;
MG-SANTA HELENA DE MINAS;0;
MG-SANTA JULIANA;601;
MG-SANTA LUZIA;11735;
MG-SANTA MARGARIDA;436;
MG-SANTA MARIA DE ITABIRA;841;
MG-SANTA MARIA DO SALTO;218;
MG-SANTA MARIA DO SUACUI;374;
MG-SANTANA DA VARGEM;1210;
MG-SANTANA DE CATAGUASES;120;
MG-SANTANA DE PIRAPAMA;195;
MG-SANTANA DO DESERTO;342;
MG-SANTANA DO GARAMBEU;145;
MG-SANTANA DO JACARE;383;
MG-SANTANA DO MANHUACU;211;
MG-SANTANA DO PARAISO;1321;
MG-SANTANA DO RIACHO;147;
MG-SANTANA DOS MONTES;69;
MG-SANTA RITA DE CALDAS;425;
MG-SANTA RITA DE JACUTINGA;386;
MG-SANTA RITA DE MINAS;200;
MG-SANTA RITA DO IBITIPOCA;166;
MG-SANTA RITA DO ITUETO;200;
MG-SANTA RITA DO SAPUCAI;6535;
MG-SANTA ROSA DA SERRA;205;
MG-SANTA VITORIA;1942;
MG-SANTO ANTONIO DO AMPARO;922;
MG-SANTO ANTONIO DO AVENTUREIRO;170;
MG-SANTO ANTONIO DO GRAMA;291;
MG-SANTO ANTONIO DO ITAMBE;158;
MG-SANTO ANTONIO DO JACINTO;20;
MG-SANTO ANTONIO DO MONTE;3456;
MG-SANTO ANTONIO DO RETIRO;0;
MG-SANTO ANTONIO DO RIO ABAIXO;92;
MG-SANTO HIPOLITO;281;
MG-SANTOS DUMONT;3551;
MG-SAO BENTO ABADE;176;
MG-SAO BRAS DO SUACUI;204;
MG-SAO DOMINGOS DAS DORES;0;
MG-SAO DOMINGOS DO PRATA;962;
MG-SAO FELIX DE MINAS;0;
MG-SAO FRANCISCO;1514;
MG-SAO FRANCISCO DE PAULA;537;
MG-SAO FRANCISCO DE SALES;501;
MG-SAO FRANCISCO DO GLORIA;158;
MG-SAO GERALDO;621;
MG-SAO GERALDO DA PIEDADE;118;
MG-SAO GERALDO DO BAIXIO;0;
MG-SAO GONCALO DO ABAETE;494;
MG-SAO GONCALO DO PARA;1173;
MG-SAO GONCALO DO RIO ABAIXO;447;
MG-SAO GONCALO DO SAPUCAI;2850;
MG-SAO GOTARDO;1815;
MG-SAO JOAO BATISTA DO GLORIA;714;
MG-SAO JOAO DA LAGOA;0;
MG-SAO JOAO DA MATA;162;
MG-SAO JOAO DA PONTE;240;
MG-SAO JOAO DAS MISSOES;0;
MG-SAO JOAO DEL REI;10043;
MG-SAO JOAO DO MANHUACU;319;
MG-SAO JOAO DO MANTENINHA;96;
MG-SAO JOAO DO ORIENTE;348;
MG-SAO JOAO DO PACUI;0;
MG-SAO JOAO DO PARAISO;715;
MG-SAO JOAO EVANGELISTA;446;
MG-SAO JOAO NEPOMUCENO;3201;
MG-SAO JOAQUIM DE BICAS;0;
MG-SAO JOSE DA BARRA;0;
MG-SAO JOSE DA LAPA;1615;
MG-SAO JOSE DA SAFIRA;39;
MG-SAO JOSE DA VARGINHA;365;
MG-SAO JOSE DO ALEGRE;173;
MG-SAO JOSE DO DIVINO;138;
MG-SAO JOSE DO GOIABAL;572;
MG-SAO JOSE DO JACURI;23;
MG-SAO JOSE DO MANTIMENTO;129;
MG-SAO LOURENCO;5228;
MG-SAO MIGUEL DO ANTA;212;
MG-SAO PEDRO DA UNIAO;226;
MG-SAO PEDRO DOS FERROS;868;
MG-SAO PEDRO DO SUACUI;132;
MG-SAO ROMAO;255;
MG-SAO ROQUE DE MINAS;204;
MG-SAO SEBASTIAO DA BELA VISTA;469;
MG-SAO SEBASTIAO DA VARGEM ALEGRE;0;
MG-SAO SEBASTIAO DO ANTA;0;
MG-SAO SEBASTIAO DO MARANHAO;104;
MG-SAO SEBASTIAO DO OESTE;364;
MG-SAO SEBASTIAO DO PARAISO;8681;
MG-SAO SEBASTIAO DO RIO PRETO;105;
MG-SAO SEBASTIAO DO RIO VERDE;163;
MG-SAO TIAGO;593;
MG-SAO TOMAS DE AQUINO;574;
MG-SAO TOME DAS LETRAS;781;
MG-SAO VICENTE DE MINAS;636;
MG-SAPUCAI-MIRIM;461;
MG-SARDOA;197;
MG-SARZEDO;0;
MG-SETUBINHA;0;
MG-SEM-PEIXE;0;
MG-SENADOR AMARAL;168;
MG-SENADOR CORTES;172;
MG-SENADOR FIRMINO;275;
MG-SENADOR JOSE BENTO;115;
MG-SENADOR MODESTINO GONCALVES;147;
MG-SENHORA DE OLIVEIRA;166;
MG-SENHORA DO PORTO;131;
MG-SENHORA DOS REMEDIOS;173;
MG-SERICITA;124;
MG-SERITINGA;104;
MG-SERRA AZUL DE MINAS;83;
MG-SERRA DA SAUDADE;32;
MG-SERRA DOS AIMORES;482;
MG-SERRA DO SALITRE;741;
MG-SERRANIA;982;
MG-SERRANOPOLIS DE MINAS;0;
MG-SERRANOS;99;
MG-SERRO;965;
MG-SETE LAGOAS;27459;
MG-SILVEIRANIA;142;
MG-SILVIANOPOLIS;467;
MG-SIMAO PEREIRA;316;
MG-SIMONESIA;303;
MG-SOBRALIA;291;
MG-SOLEDADE DE MINAS;346;
MG-TABULEIRO;280;
MG-TAIOBEIRAS;1925;
MG-TAPARUBA;0;
MG-TAPIRA;1024;
MG-TAPIRAI;170;
MG-TAQUARACU DE MINAS;271;
MG-TARUMIRIM;328;
MG-TEIXEIRAS;447;
MG-TEOFILO OTONI;12452;
MG-TIMOTEO;13887;
MG-TIRADENTES;660;
MG-TIROS;363;
MG-TOCANTINS;1552;
MG-TOCOS DO MOJI;0;
MG-TOLEDO;35;
MG-TOMBOS;1209;
MG-TRES CORACOES;9483;
MG-TRES MARIAS;2389;
MG-TRES PONTAS;8207;
MG-TUMIRITINGA;194;
MG-TUPACIGUARA;2356;
MG-TURMALINA;756;
MG-TURVOLANDIA;307;
MG-UBA;13354;
MG-UBAI;47;
MG-UBAPORANGA;1094;
MG-UBERABA;45187;
MG-UBERLANDIA;88456;
MG-UMBURATIBA;198;
MG-UNAI;5764;
MG-UNIAO DE MINAS;0;
MG-URUANA DE MINAS;0;
MG-URUCANIA;2256;
MG-URUCUIA;28;
MG-VARGEM ALEGRE;0;
MG-VARGEM BONITA;108;
MG-VARGEM GRANDE DO RIO PARDO;0;
MG-VARGINHA;22701;
MG-VARJAO DE MINAS;0;
MG-VARZEA DA PALMA;3218;
MG-VARZELANDIA;144;
MG-VAZANTE;2156;
MG-VERDELANDIA;0;
MG-VEREDINHA;0;
MG-VERISSIMO;323;
MG-VERMELHO NOVO;0;
MG-VESPASIANO;7139;
MG-VICOSA;6830;
MG-VIEIRAS;164;
MG-MATHIAS LOBATO;105;
MG-VIRGEM DA LAPA;261;
MG-VIRGINIA;457;
MG-VIRGINOPOLIS;473;
MG-VIRGOLANDIA;145;
MG-VISCONDE DO RIO BRANCO;4573;
MG-VOLTA GRANDE;514;
MG-WENCESLAU BRAZ;234;
MG-IGNORADO;4230;
ES-AFONSO CLAUDIO;1395;
ES-AGUIA BRANCA;364;
ES-AGUA DOCE DO NORTE;380;
ES-ALEGRE;1693;
ES-ALFREDO CHAVES;544;
ES-ALTO RIO NOVO;358;
ES-ANCHIETA;2508;
ES-APIACA;457;
ES-ARACRUZ;11807;
ES-ATILIO VIVACQUA;809;
ES-BAIXO GUANDU;2058;
ES-BARRA DE SAO FRANCISCO;1860;
ES-BOA ESPERANCA;907;
ES-BOM JESUS DO NORTE;735;
ES-BREJETUBA;0;
ES-CACHOEIRO DE ITAPEMIRIM;26449;
ES-CARIACICA;25517;
ES-CASTELO;2500;
ES-COLATINA;19224;
ES-CONCEICAO DA BARRA;1789;
ES-CONCEICAO DO CASTELO;532;
ES-DIVINO DE SAO LOURENCO;217;
ES-DOMINGOS MARTINS;1866;
ES-DORES DO RIO PRETO;223;
ES-ECOPORANGA;1230;
ES-FUNDAO;965;
ES-GOVERNADOR LINDENBERG;0;
ES-GUACUI;2208;
ES-GUARAPARI;11401;
ES-IBATIBA;519;
ES-IBIRACU;3057;
ES-IBITIRAMA;181;
ES-ICONHA;1072;
ES-IRUPI;202;
ES-ITAGUACU;992;
ES-ITAPEMIRIM;3962;
ES-ITARANA;442;
ES-IUNA;1381;
ES-JAGUARE;824;
ES-JERONIMO MONTEIRO;502;
ES-JOAO NEIVA;1339;
ES-LARANJA DA TERRA;321;
ES-LINHARES;17335;
ES-MANTENOPOLIS;336;
ES-MARATAIZES;0;
ES-MARECHAL FLORIANO;1198;
ES-MARILANDIA;455;
ES-MIMOSO DO SUL;1654;
ES-MONTANHA;964;
ES-MUCURICI;549;
ES-MUNIZ FREIRE;679;
ES-MUQUI;711;
ES-NOVA VENECIA;3723;
ES-PANCAS;944;
ES-PEDRO CANARIO;1060;
ES-PINHEIROS;1335;
ES-PIUMA;719;
ES-PONTO BELO;0;
ES-PRESIDENTE KENNEDY;649;
ES-RIO BANANAL;609;
ES-RIO NOVO DO SUL;802;
ES-SANTA LEOPOLDINA;517;
ES-SANTA MARIA DE JETIBA;1217;
ES-SANTA TERESA;2943;
ES-SAO DOMINGOS DO NORTE;287;
ES-SAO GABRIEL DA PALHA;3082;
ES-SAO JOSE DO CALCADO;768;
ES-SAO MATEUS;7846;
ES-SAO ROQUE DO CANAA;0;
ES-SERRA;42907;
ES-SOORETAMA;0;
ES-VARGEM ALTA;1130;
ES-VENDA NOVA DO IMIGRANTE;1616;
ES-VIANA;4967;
ES-VILA PAVAO;240;
ES-VILA VALERIO;0;
ES-VILA VELHA;41658;
ES-VITORIA;138217;
ES-IGNORADO;899;
RJ-ANGRA DOS REIS;19001;
RJ-APERIBE;713;
RJ-ARARUAMA;7227;
RJ-AREAL;1692;
RJ-ARMACAO DE BUZIOS;0;
RJ-ARRAIAL DO CABO;3365;
RJ-BARRA DO PIRAI;11669;
RJ-BARRA MANSA;20934;
RJ-BELFORD ROXO;12655;
RJ-BOM JARDIM;2366;
RJ-BOM JESUS DO ITABAPOANA;3544;
RJ-CABO FRIO;17822;
RJ-CACHOEIRAS DE MACACU;6377;
RJ-CAMBUCI;1057;
RJ-CARAPEBUS;0;
RJ-COMENDADOR LEVY GASPARIAN;1497;
RJ-CAMPOS DOS GOYTACAZES;43389;
RJ-CANTAGALO;3354;
RJ-CARDOSO MOREIRA;1272;
RJ-CARMO;1729;
RJ-CASIMIRO DE ABREU;1806;
RJ-CONCEICAO DE MACABU;1126;
RJ-CORDEIRO;2679;
RJ-DUAS BARRAS;1005;
RJ-DUQUE DE CAXIAS;70673;
RJ-ENGENHEIRO PAULO DE FRONTIN;7814;
RJ-GUAPIMIRIM;2101;
RJ-IGUABA GRANDE;0;
RJ-ITABORAI;15870;
RJ-ITAGUAI;13025;
RJ-ITALVA;1124;
RJ-ITAOCARA;1860;
RJ-ITAPERUNA;10086;
RJ-ITATIAIA;1869;
RJ-JAPERI;1322;
RJ-LAJE DO MURIAE;290;
RJ-MACAE;30256;
RJ-MACUCO;0;
RJ-MAGE;10132;
RJ-MANGARATIBA;5259;
RJ-MARICA;5136;
RJ-MENDES;1772;
RJ-MESQUITA;0;
RJ-MIGUEL PEREIRA;2250;
RJ-MIRACEMA;2532;
RJ-NATIVIDADE;1800;
RJ-NILOPOLIS;11850;
RJ-NITEROI;102339;
RJ-NOVA FRIBURGO;30357;
RJ-NOVA IGUACU;65224;
RJ-PARACAMBI;4341;
RJ-PARAIBA DO SUL;4147;
RJ-PARATI;2580;
RJ-PATY DO ALFERES;1307;
RJ-PETROPOLIS;49688;
RJ-PINHEIRAL;0;
RJ-PIRAI;4234;
RJ-PORCIUNCULA;1157;
RJ-PORTO REAL;0;
RJ-QUATIS;1084;
RJ-QUEIMADOS;5665;
RJ-QUISSAMA;1904;
RJ-RESENDE;20122;
RJ-RIO BONITO;6993;
RJ-RIO CLARO;1043;
RJ-RIO DAS FLORES;949;
RJ-RIO DAS OSTRAS;4036;
RJ-RIO DE JANEIRO;1755981;
RJ-SANTA MARIA MADALENA;1412;
RJ-SANTO ANTONIO DE PADUA;4287;
RJ-SAO FRANCISCO DE ITABAPOANA;0;
RJ-SAO FIDELIS;3096;
RJ-SAO GONCALO;66963;
RJ-SAO JOAO DA BARRA;3088;
RJ-SAO JOAO DE MERITI;31404;
RJ-SAO JOSE DE UBA;0;
RJ-SAO JOSE DO VALE DO RIO PRETO;1731;
RJ-SAO PEDRO DA ALDEIA;6489;
RJ-SAO SEBASTIAO DO ALTO;574;
RJ-SAPUCAIA;1923;
RJ-SAQUAREMA;3718;
RJ-SEROPEDICA;0;
RJ-SILVA JARDIM;2171;
RJ-SUMIDOURO;730;
RJ-TANGUA;0;
RJ-TERESOPOLIS;20727;
RJ-TRAJANO DE MORAIS;971;
RJ-TRES RIOS;15677;
RJ-VALENCA;9616;
RJ-VARRE E SAI;595;
RJ-VASSOURAS;4253;
RJ-VOLTA REDONDA;49518;
RJ-IGNORADO;2318;
SP-ADAMANTINA;5465;
SP-ADOLFO;754;
SP-AGUAI;3666;
SP-AGUAS DA PRATA;699;
SP-AGUAS DE LINDOIA;2613;
SP-AGUAS DE SANTA BARBARA;971;
SP-AGUAS DE SAO PEDRO;693;
SP-AGUDOS;4656;
SP-ALAMBARI;233;
SP-ALFREDO MARCONDES;207;
SP-ALTAIR;569;
SP-ALTINOPOLIS;2710;
SP-ALTO ALEGRE;409;
SP-ALUMINIO;847;
SP-ALVARES FLORENCE;291;
SP-ALVARES MACHADO;1224;
SP-ALVARO DE CARVALHO;496;
SP-ALVINLANDIA;249;
SP-AMERICANA;44224;
SP-AMERICO BRASILIENSE;4658;
SP-AMERICO DE CAMPOS;424;
SP-AMPARO;14302;
SP-ANALANDIA;905;
SP-ANDRADINA;5945;
SP-ANGATUBA;2010;
SP-ANHEMBI;437;
SP-ANHUMAS;257;
SP-APARECIDA;5792;
SP-APARECIDA D OESTE;204;
SP-APIAI;1992;
SP-ARACARIGUAMA;2000;
SP-ARACATUBA;28362;
SP-ARACOIABA DA SERRA;1935;
SP-ARAMINA;228;
SP-ARANDU;1358;
SP-ARAPEI;211;
SP-ARARAQUARA;40192;
SP-ARARAS;22534;
SP-ARCO-IRIS;0;
SP-AREALVA;581;
SP-AREIAS;584;
SP-AREIOPOLIS;638;
SP-ARIRANHA;3311;
SP-ARTUR NOGUEIRA;4341;
SP-ARUJA;8556;
SP-ASPASIA;471;
SP-ASSIS;11054;
SP-ATIBAIA;17793;
SP-AURIFLAMA;1681;
SP-AVAI;351;
SP-AVANHANDAVA;892;
SP-AVARE;9998;
SP-BADY BASSITT;1076;
SP-BALBINOS;156;
SP-BALSAMO;1694;
SP-BANANAL;1220;
SP-BARAO DE ANTONINA;115;
SP-BARBOSA;548;
SP-BARIRI;3958;
SP-BARRA BONITA;12347;
SP-BARRA DO CHAPEU;118;
SP-BARRA DO TURVO;222;
SP-BARRETOS;13924;
SP-BARRINHA;1033;
SP-BARUERI;98656;
SP-BASTOS;5372;
SP-BATATAIS;8153;
SP-BAURU;62859;
SP-BEBEDOURO;10893;
SP-BENTO DE ABREU;526;
SP-BERNARDINO DE CAMPOS;1202;
SP-BERTIOGA;2528;
SP-BILAC;1030;
SP-BIRIGUI;20860;
SP-BIRITIBA-MIRIM;868;
SP-BOA ESPERANCA DO SUL;2086;
SP-BOCAINA;2575;
SP-BOFETE;706;
SP-BOITUVA;6341;
SP-BOM JESUS DOS PERDOES;1589;
SP-BOM SUCESSO DE ITARARE;351;
SP-BORA;156;
SP-BORACEIA;878;
SP-BORBOREMA;1334;
SP-BOREBI;581;
SP-BOTUCATU;20648;
SP-BRAGANCA PAULISTA;19820;
SP-BRAUNA;257;
SP-BREJO ALEGRE;0;
SP-BRODOSQUI;4124;
SP-BROTAS;3114;
SP-BURI;1843;
SP-BURITAMA;1613;
SP-BURITIZAL;517;
SP-CABRALIA PAULISTA;884;
SP-CABREUVA;4614;
SP-CACAPAVA;11362;
SP-CACHOEIRA PAULISTA;1620;
SP-CACONDE;1254;
SP-CAFELANDIA;1874;
SP-CAIABU;556;
SP-CAIEIRAS;7312;
SP-CAIUA;305;
SP-CAJAMAR;41257;
SP-CAJATI;2957;
SP-CAJOBI;752;
SP-CAJURU;2394;
SP-CAMPINA DO MONTE ALEGRE;569;
SP-CAMPINAS;225794;
SP-CAMPO LIMPO PAULISTA;7458;
SP-CAMPOS DO JORDAO;5713;
SP-CAMPOS NOVOS PAULISTA;116;
SP-CANANEIA;618;
SP-CANAS;0;
SP-CANDIDO MOTA;2657;
SP-CANDIDO RODRIGUES;253;
