Município;Total;
MG-GAMELEIRAS;0;
MG-GLAUCILANDIA;0;
MG-GOIABEIRA;0;
MG-GOIANA;0;
MG-GONCALVES;211;
MG-GONZAGA;102;
MG-GOUVEA;1334;
MG-GOVERNADOR VALADARES;31516;
MG-GRAO MOGOL;698;
MG-GRUPIARA;146;
MG-GUANHAES;2734;
MG-GUAPE;915;
MG-GUARACIABA;325;
MG-GUARACIAMA;0;
MG-GUARANESIA;3767;
MG-GUARANI;736;
MG-GUARARA;991;
MG-GUARDA-MOR;322;
MG-GUAXUPE;8602;
MG-GUIDOVAL;399;
MG-GUIMARANIA;444;
MG-GUIRICEMA;307;
MG-GURINHATA;582;
MG-HELIODORA;539;
MG-IAPU;284;
MG-IBERTIOGA;370;
MG-IBIA;1912;
MG-IBIAI;189;
MG-IBIRACATU;0;
MG-IBIRACI;940;
MG-IBIRITE;4789;
MG-IBITIURA DE MINAS;136;
MG-IBITURUNA;120;
MG-ICARAI DE MINAS;11;
MG-IGARAPE;3677;
MG-IGARATINGA;731;
MG-IGUATAMA;1003;
MG-IJACI;456;
MG-ILICINEA;898;
MG-IMBE DE MINAS;0;
MG-INCONFIDENTES;278;
MG-INDAIABIRA;0;
MG-INDIANOPOLIS;1339;
MG-INGAI;298;
MG-INHAPIM;1615;
MG-INHAUMA;397;
MG-INIMUTABA;433;
MG-IPABA;211;
MG-IPANEMA;570;
MG-IPATINGA;40706;
MG-IPIACU;266;
MG-IPUIUNA;360;
MG-IRAI DE MINAS;327;
MG-ITABIRA;15515;
MG-ITABIRINHA DE MANTENA;158;
MG-ITABIRITO;5860;
MG-ITACAMBIRA;212;
MG-ITACARAMBI;868;
MG-ITAGUARA;927;
MG-ITAIPE;139;
MG-ITAJUBA;13160;
MG-ITAMARANDIBA;923;
MG-ITAMARATI DE MINAS;203;
MG-ITAMBACURI;1186;
MG-ITAMBE DO MATO DENTRO;104;
MG-ITAMOGI;746;
MG-ITAMONTE;1892;
MG-ITANHANDU;2141;
MG-ITANHOMI;1193;
MG-ITAOBIM;967;
MG-ITAPAGIPE;490;
MG-ITAPECERICA;1596;
MG-ITAPEVA;404;
MG-ITATIAIUCU;1245;
MG-ITAU DE MINAS;1724;
MG-ITAUNA;15951;
MG-ITAVERAVA;153;
MG-ITINGA;343;
MG-ITUETA;107;
MG-ITUIUTABA;9958;
MG-ITUMIRIM;89;
MG-ITURAMA;3717;
MG-ITUTINGA;227;
MG-JABOTICATUBAS;831;
MG-JACINTO;429;
MG-JACUI;390;
MG-JACUTINGA;2235;
MG-JAGUARACU;161;
MG-JAIBA;904;
MG-JAMPRUCA;233;
MG-JANAUBA;3482;
MG-JANUARIA;1796;
MG-JAPARAIBA;181;
MG-JAPONVAR;0;
MG-JECEABA;127;
MG-JENIPAPO DE MINAS;0;
MG-JEQUERI;560;
MG-JEQUITAI;420;
MG-JEQUITIBA;374;
MG-JEQUITINHONHA;1023;
MG-JESUANIA;417;
MG-JOAIMA;489;
MG-JOANESIA;125;
MG-JOAO MONLEVADE;10984;
MG-JOAO PINHEIRO;3485;
MG-JOAQUIM FELICIO;137;
MG-JORDANIA;310;
MG-JOSE GONCALVES DE MINAS;0;
MG-JOSE RAYDAN;0;
MG-JOSENOPOLIS;0;
MG-NOVA UNIAO;230;
MG-JUATUBA;2029;
MG-JUIZ DE FORA;92681;
MG-JURAMENTO;214;
MG-JURUAIA;346;
MG-JUVENILIA;0;
MG-LADAINHA;249;
MG-LAGAMAR;299;
MG-LAGOA DA PRATA;4256;
MG-LAGOA DOS PATOS;31;
MG-LAGOA DOURADA;298;
MG-LAGOA FORMOSA;674;
MG-LAGOA GRANDE;671;
MG-LAGOA SANTA;6110;
MG-LAJINHA;637;
MG-LAMBARI;1450;
MG-LAMIM;87;
MG-LARANJAL;222;
MG-LASSANCE;468;
MG-LAVRAS;10629;
MG-LEANDRO FERREIRA;165;
MG-LEME DO PRADO;0;
MG-LEOPOLDINA;6326;
MG-LIBERDADE;413;
MG-LIMA DUARTE;1292;
MG-LIMEIRA DO OESTE;290;
MG-LONTRA;11;
MG-LUISBURGO;0;
MG-LUISLANDIA;0;
MG-LUMINARIAS;544;
MG-LUZ;1651;
MG-MACHACALIS;212;
MG-MACHADO;5587;
MG-MADRE DE DEUS DE MINAS;267;
MG-MALACACHETA;479;
MG-MAMONAS;118;
MG-MANGA;1032;
MG-MANHUACU;6576;
MG-MANHUMIRIM;1829;
MG-MANTENA;1333;
MG-MARAVILHAS;255;
MG-MAR DE ESPANHA;1112;
MG-MARIA DA FE;868;
MG-MARIANA;4354;
MG-MARILAC;35;
MG-MARIO CAMPOS;0;
MG-MARIPA DE MINAS;289;
MG-MARLIERIA;163;
MG-MARMELOPOLIS;264;
MG-MARTINHO CAMPOS;969;
MG-MARTINS SOARES;0;
MG-MATA VERDE;109;
MG-MATERLANDIA;157;
MG-MATEUS LEME;2986;
MG-MATIAS BARBOSA;980;
MG-MATIAS CARDOSO;187;
MG-MATIPO;496;
MG-MATO VERDE;58;
MG-MATOZINHOS;3946;
MG-MATUTINA;190;
MG-MEDEIROS;166;
MG-MEDINA;252;
MG-MENDES PIMENTEL;223;
MG-MERCES;401;
MG-MESQUITA;147;
MG-MINAS NOVAS;541;
MG-MINDURI;342;
MG-MIRABELA;366;
MG-MIRADOURO;559;
MG-MIRAI;1491;
MG-MIRAVANIA;0;
MG-MOEDA;199;
MG-MOEMA;354;
MG-MONJOLOS;211;
MG-MONSENHOR PAULO;911;
MG-MONTALVANIA;134;
MG-MONTE ALEGRE DE MINAS;1511;
MG-MONTE AZUL;725;
MG-MONTE BELO;2518;
MG-MONTE CARMELO;3574;
MG-MONTE FORMOSO;0;
MG-MONTE SANTO DE MINAS;2505;
MG-MONTES CLAROS;38649;
MG-MONTE SIAO;2067;
MG-MONTEZUMA;111;
MG-MORADA NOVA DE MINAS;804;
MG-MORRO DA GARCA;245;
MG-MORRO DO PILAR;133;
MG-MUNHOZ;365;
MG-MURIAE;11596;
MG-MUTUM;857;
MG-MUZAMBINHO;1927;
MG-NACIP RAYDAN;60;
MG-NANUQUE;3225;
MG-NAQUE;0;
MG-NATALANDIA;0;
MG-NATERCIA;408;
MG-NAZARENO;438;
MG-NEPOMUCENO;2433;
MG-NINHEIRA;0;
MG-NOVA BELEM;0;
MG-NOVA ERA;2996;
MG-NOVA LIMA;11424;
MG-NOVA MODICA;169;
MG-NOVA PONTE;907;
MG-NOVA PORTEIRINHA;0;
MG-NOVA RESENDE;486;
MG-NOVA SERRANA;5524;
MG-NOVO CRUZEIRO;533;
MG-NOVO ORIENTE DE MINAS;0;
MG-NOVORIZONTE;0;
MG-OLARIA;121;
MG-OLHOS D AGUA;0;
MG-OLIMPIO NORONHA;293;
MG-OLIVEIRA;4843;
MG-OLIVEIRA FORTES;140;
MG-ONCA DE PITANGUI;239;
MG-ORATORIOS;0;
MG-ORIZANIA;0;
MG-OURO BRANCO;6484;
MG-OURO FINO;3569;
MG-OURO PRETO;9271;
MG-OURO VERDE DE MINAS;73;
MG-PADRE CARVALHO;0;
MG-PADRE PARAISO;303;
MG-PAINEIRAS;335;
MG-PAINS;724;
MG-PAI PEDRO;0;
MG-PAIVA;101;
MG-PALMA;363;
MG-PALMOPOLIS;120;
MG-PAPAGAIOS;1239;
MG-PARACATU;6074;
MG-PARA DE MINAS;12252;
MG-PARAGUACU;1854;
MG-PARAISOPOLIS;3098;
MG-PARAOPEBA;2560;
MG-PASSABEM;99;
MG-PASSA QUATRO;1744;
MG-PASSA TEMPO;529;
MG-PASSA VINTE;139;
MG-PASSOS;13284;
MG-PATIS;0;
MG-PATOS DE MINAS;16421;
MG-PATROCINIO;8775;
MG-PATROCINIO DO MURIAE;384;
MG-PAULA CANDIDO;430;
MG-PAULISTAS;108;
MG-PAVAO;447;
MG-PECANHA;899;
MG-PEDRA AZUL;1193;
MG-PEDRA BONITA;0;
MG-PEDRA DO ANTA;162;
MG-PEDRA DO INDAIA;121;
MG-PEDRA DOURADA;92;
MG-PEDRALVA;1005;
MG-PEDRAS DE MARIA DA CRUZ;123;
MG-PEDRINOPOLIS;331;
MG-PEDRO LEOPOLDO;8699;
MG-PEDRO TEIXEIRA;78;
MG-PEQUERI;313;
MG-PEQUI;265;
MG-PERDIGAO;242;
MG-PERDIZES;1063;
MG-PERDOES;1691;
MG-PERIQUITO;0;
MG-PESCADOR;231;
MG-PIAU;204;
MG-PIEDADE DE CARATINGA;0;
MG-PIEDADE DE PONTE NOVA;273;
MG-PIEDADE DO RIO GRANDE;192;
MG-PIEDADE DOS GERAIS;83;
MG-PIMENTA;472;
MG-PINGO D AGUA;0;
MG-PINTOPOLIS;0;
MG-PIRACEMA;315;
MG-PIRAJUBA;518;
MG-PIRANGA;360;
MG-PIRANGUCU;258;
MG-PIRANGUINHO;439;
MG-PIRAPETINGA;1283;
MG-PIRAPORA;6334;
MG-PIRAUBA;526;
MG-PITANGUI;2933;
MG-PIUMHI;2085;
MG-PLANURA;479;
MG-POCO FUNDO;733;
MG-POCOS DE CALDAS;28102;
MG-POCRANE;169;
MG-POMPEU;2098;
MG-PONTE NOVA;7620;
MG-PONTO CHIQUE;0;
MG-PONTO DOS VOLANTES;0;
MG-PORTEIRINHA;1118;
MG-PORTO FIRME;274;
MG-POTE;580;
MG-POUSO ALEGRE;20710;
MG-POUSO ALTO;584;
MG-PRADOS;451;
MG-PRATA;2471;
MG-PRATAPOLIS;818;
MG-PRATINHA;92;
MG-PRESIDENTE BERNARDES;212;
MG-PRESIDENTE JUSCELINO;268;
MG-PRESIDENTE KUBITSCHEK;114;
MG-PRESIDENTE OLEGARIO;1415;
MG-ALTO JEQUITIBA;353;
MG-PRUDENTE DE MORAIS;1261;
MG-QUARTEL GERAL;255;
MG-QUELUZITA;161;
MG-RAPOSOS;405;
MG-RAUL SOARES;1594;
MG-RECREIO;701;
MG-REDUTO;0;
MG-RESENDE COSTA;396;
MG-RESPLENDOR;977;
MG-RESSAQUINHA;343;
MG-RIACHINHO;93;
MG-RIACHO DOS MACHADOS;170;
MG-RIBEIRAO DAS NEVES;6475;
MG-RIBEIRAO VERMELHO;270;
MG-RIO ACIMA;581;
MG-RIO CASCA;1810;
MG-RIO DOCE;140;
MG-RIO DO PRADO;102;
MG-RIO ESPERA;83;
MG-RIO MANSO;107;
MG-RIO NOVO;1052;
MG-RIO PARANAIBA;1773;
MG-RIO PARDO DE MINAS;990;
MG-RIO PIRACICABA;1299;
MG-RIO POMBA;1399;
MG-RIO PRETO;495;
MG-RIO VERMELHO;404;
MG-RITAPOLIS;250;
MG-ROCHEDO DE MINAS;243;
MG-RODEIRO;844;
MG-ROMARIA;378;
MG-ROSARIO DA LIMEIRA;0;
MG-RUBELITA;72;
MG-RUBIM;183;
MG-SABARA;6569;
MG-SABINOPOLIS;693;
MG-SACRAMENTO;2261;
MG-SALINAS;1939;
MG-SALTO DA DIVISA;356;
MG-SANTA BARBARA;3574;
MG-SANTA BARBARA DO LESTE;10;
MG-SANTA BARBARA DO MONTE VERDE;0;
MG-SANTA BARBARA DO TUGURIO;110;
MG-SANTA CRUZ DE MINAS;0;
MG-SANTA CRUZ DE SALINAS;0;
MG-SANTA CRUZ DO ESCALVADO;284;
MG-SANTA EFIGENIA DE MINAS;5;
MG-SANTA FE DE MINAS;5;
MG-SANTA HELENA DE MINAS;0;
MG-SANTA JULIANA;554;
MG-SANTA LUZIA;11479;
MG-SANTA MARGARIDA;420;
MG-SANTA MARIA DE ITABIRA;993;
MG-SANTA MARIA DO SALTO;97;
MG-SANTA MARIA DO SUACUI;311;
MG-SANTANA DA VARGEM;1910;
MG-SANTANA DE CATAGUASES;114;
MG-SANTANA DE PIRAPAMA;194;
MG-SANTANA DO DESERTO;336;
MG-SANTANA DO GARAMBEU;122;
MG-SANTANA DO JACARE;278;
MG-SANTANA DO MANHUACU;128;
MG-SANTANA DO PARAISO;1063;
MG-SANTANA DO RIACHO;144;
MG-SANTANA DOS MONTES;81;
MG-SANTA RITA DE CALDAS;434;
MG-SANTA RITA DE JACUTINGA;411;
MG-SANTA RITA DE MINAS;370;
MG-SANTA RITA DO IBITIPOCA;475;
MG-SANTA RITA DO ITUETO;224;
MG-SANTA RITA DO SAPUCAI;6013;
MG-SANTA ROSA DA SERRA;133;
MG-SANTA VITORIA;890;
MG-SANTO ANTONIO DO AMPARO;1047;
MG-SANTO ANTONIO DO AVENTUREIRO;192;
MG-SANTO ANTONIO DO GRAMA;235;
MG-SANTO ANTONIO DO ITAMBE;121;
MG-SANTO ANTONIO DO JACINTO;17;
MG-SANTO ANTONIO DO MONTE;2626;
MG-SANTO ANTONIO DO RETIRO;0;
MG-SANTO ANTONIO DO RIO ABAIXO;97;
MG-SANTO HIPOLITO;276;
MG-SANTOS DUMONT;4269;
MG-SAO BENTO ABADE;171;
MG-SAO BRAS DO SUACUI;178;
MG-SAO DOMINGOS DAS DORES;0;
MG-SAO DOMINGOS DO PRATA;877;
MG-SAO FELIX DE MINAS;0;
MG-SAO FRANCISCO;1598;
MG-SAO FRANCISCO DE PAULA;569;
MG-SAO FRANCISCO DE SALES;473;
MG-SAO FRANCISCO DO GLORIA;168;
MG-SAO GERALDO;523;
MG-SAO GERALDO DA PIEDADE;110;
MG-SAO GERALDO DO BAIXIO;0;
MG-SAO GONCALO DO ABAETE;510;
MG-SAO GONCALO DO PARA;985;
MG-SAO GONCALO DO RIO ABAIXO;885;
MG-SAO GONCALO DO SAPUCAI;2840;
MG-SAO GOTARDO;1543;
MG-SAO JOAO BATISTA DO GLORIA;657;
MG-SAO JOAO DA LAGOA;0;
MG-SAO JOAO DA MATA;214;
MG-SAO JOAO DA PONTE;224;
MG-SAO JOAO DAS MISSOES;0;
MG-SAO JOAO DEL REI;8406;
MG-SAO JOAO DO MANHUACU;272;
MG-SAO JOAO DO MANTENINHA;107;
MG-SAO JOAO DO ORIENTE;317;
MG-SAO JOAO DO PACUI;0;
MG-SAO JOAO DO PARAISO;507;
MG-SAO JOAO EVANGELISTA;374;
MG-SAO JOAO NEPOMUCENO;2920;
MG-SAO JOAQUIM DE BICAS;0;
MG-SAO JOSE DA BARRA;0;
MG-SAO JOSE DA LAPA;1240;
MG-SAO JOSE DA SAFIRA;19;
MG-SAO JOSE DA VARGINHA;269;
MG-SAO JOSE DO ALEGRE;158;
MG-SAO JOSE DO DIVINO;130;
MG-SAO JOSE DO GOIABAL;441;
MG-SAO JOSE DO JACURI;20;
MG-SAO JOSE DO MANTIMENTO;13;
MG-SAO LOURENCO;5020;
MG-SAO MIGUEL DO ANTA;218;
MG-SAO PEDRO DA UNIAO;204;
MG-SAO PEDRO DOS FERROS;939;
MG-SAO PEDRO DO SUACUI;84;
MG-SAO ROMAO;255;
MG-SAO ROQUE DE MINAS;142;
MG-SAO SEBASTIAO DA BELA VISTA;600;
MG-SAO SEBASTIAO DA VARGEM ALEGRE;0;
MG-SAO SEBASTIAO DO ANTA;0;
MG-SAO SEBASTIAO DO MARANHAO;99;
MG-SAO SEBASTIAO DO OESTE;490;
MG-SAO SEBASTIAO DO PARAISO;8188;
MG-SAO SEBASTIAO DO RIO PRETO;101;
MG-SAO SEBASTIAO DO RIO VERDE;143;
MG-SAO TIAGO;556;
MG-SAO TOMAS DE AQUINO;997;
MG-SAO TOME DAS LETRAS;739;
MG-SAO VICENTE DE MINAS;581;
MG-SAPUCAI-MIRIM;456;
MG-SARDOA;107;
MG-SARZEDO;0;
MG-SETUBINHA;0;
MG-SEM-PEIXE;0;
MG-SENADOR AMARAL;139;
MG-SENADOR CORTES;218;
MG-SENADOR FIRMINO;269;
MG-SENADOR JOSE BENTO;142;
MG-SENADOR MODESTINO GONCALVES;132;
MG-SENHORA DE OLIVEIRA;190;
MG-SENHORA DO PORTO;88;
MG-SENHORA DOS REMEDIOS;154;
MG-SERICITA;144;
MG-SERITINGA;107;
MG-SERRA AZUL DE MINAS;98;
MG-SERRA DA SAUDADE;102;
MG-SERRA DOS AIMORES;365;
MG-SERRA DO SALITRE;717;
MG-SERRANIA;794;
MG-SERRANOPOLIS DE MINAS;0;
MG-SERRANOS;166;
MG-SERRO;923;
MG-SETE LAGOAS;26303;
MG-SILVEIRANIA;116;
MG-SILVIANOPOLIS;541;
MG-SIMAO PEREIRA;228;
MG-SIMONESIA;404;
MG-SOBRALIA;251;
MG-SOLEDADE DE MINAS;312;
MG-TABULEIRO;235;
MG-TAIOBEIRAS;1174;
MG-TAPARUBA;0;
MG-TAPIRA;503;
MG-TAPIRAI;156;
MG-TAQUARACU DE MINAS;189;
MG-TARUMIRIM;429;
MG-TEIXEIRAS;379;
MG-TEOFILO OTONI;12182;
MG-TIMOTEO;13461;
MG-TIRADENTES;685;
MG-TIROS;314;
MG-TOCANTINS;1487;
MG-TOCOS DO MOJI;0;
MG-TOLEDO;10;
MG-TOMBOS;654;
MG-TRES CORACOES;8674;
MG-TRES MARIAS;2364;
MG-TRES PONTAS;7284;
MG-TUMIRITINGA;205;
MG-TUPACIGUARA;1900;
MG-TURMALINA;716;
MG-TURVOLANDIA;266;
MG-UBA;12581;
MG-UBAI;31;
MG-UBAPORANGA;262;
MG-UBERABA;46115;
MG-UBERLANDIA;83921;
MG-UMBURATIBA;223;
MG-UNAI;5364;
MG-UNIAO DE MINAS;0;
MG-URUANA DE MINAS;0;
MG-URUCANIA;2197;
MG-URUCUIA;63;
MG-VARGEM ALEGRE;0;
MG-VARGEM BONITA;99;
MG-VARGEM GRANDE DO RIO PARDO;0;
MG-VARGINHA;22178;
MG-VARJAO DE MINAS;0;
MG-VARZEA DA PALMA;3017;
MG-VARZELANDIA;173;
MG-VAZANTE;1826;
MG-VERDELANDIA;0;
MG-VEREDINHA;0;
MG-VERISSIMO;316;
MG-VERMELHO NOVO;0;
MG-VESPASIANO;6815;
MG-VICOSA;6374;
MG-VIEIRAS;167;
MG-MATHIAS LOBATO;108;
MG-VIRGEM DA LAPA;282;
MG-VIRGINIA;430;
MG-VIRGINOPOLIS;438;
MG-VIRGOLANDIA;121;
MG-VISCONDE DO RIO BRANCO;3921;
MG-VOLTA GRANDE;546;
MG-WENCESLAU BRAZ;204;
MG-IGNORADO;0;
ES-AFONSO CLAUDIO;1561;
ES-AGUIA BRANCA;422;
ES-AGUA DOCE DO NORTE;301;
ES-ALEGRE;1722;
ES-ALFREDO CHAVES;471;
ES-ALTO RIO NOVO;425;
ES-ANCHIETA;2570;
ES-APIACA;407;
ES-ARACRUZ;12450;
ES-ATILIO VIVACQUA;777;
ES-BAIXO GUANDU;1966;
ES-BARRA DE SAO FRANCISCO;2007;
ES-BOA ESPERANCA;631;
ES-BOM JESUS DO NORTE;736;
ES-BREJETUBA;0;
ES-CACHOEIRO DE ITAPEMIRIM;29606;
ES-CARIACICA;26955;
ES-CASTELO;2383;
ES-COLATINA;18982;
ES-CONCEICAO DA BARRA;2401;
ES-CONCEICAO DO CASTELO;493;
ES-DIVINO DE SAO LOURENCO;226;
ES-DOMINGOS MARTINS;1823;
ES-DORES DO RIO PRETO;187;
ES-ECOPORANGA;1155;
ES-FUNDAO;771;
ES-GOVERNADOR LINDENBERG;0;
ES-GUACUI;2099;
ES-GUARAPARI;10408;
ES-IBATIBA;437;
ES-IBIRACU;4261;
ES-IBITIRAMA;212;
ES-ICONHA;879;
ES-IRUPI;216;
ES-ITAGUACU;936;
ES-ITAPEMIRIM;4024;
ES-ITARANA;557;
ES-IUNA;1355;
ES-JAGUARE;812;
ES-JERONIMO MONTEIRO;306;
ES-JOAO NEIVA;1278;
ES-LARANJA DA TERRA;423;
ES-LINHARES;15798;
ES-MANTENOPOLIS;328;
ES-MARATAIZES;0;
ES-MARECHAL FLORIANO;1307;
ES-MARILANDIA;411;
ES-MIMOSO DO SUL;960;
ES-MONTANHA;972;
ES-MUCURICI;805;
ES-MUNIZ FREIRE;771;
ES-MUQUI;789;
ES-NOVA VENECIA;3509;
ES-PANCAS;783;
ES-PEDRO CANARIO;1217;
ES-PINHEIROS;1236;
ES-PIUMA;649;
ES-PONTO BELO;0;
ES-PRESIDENTE KENNEDY;674;
ES-RIO BANANAL;532;
ES-RIO NOVO DO SUL;745;
ES-SANTA LEOPOLDINA;473;
ES-SANTA MARIA DE JETIBA;1181;
ES-SANTA TERESA;2280;
ES-SAO DOMINGOS DO NORTE;251;
ES-SAO GABRIEL DA PALHA;2889;
ES-SAO JOSE DO CALCADO;674;
ES-SAO MATEUS;8779;
ES-SAO ROQUE DO CANAA;0;
ES-SERRA;39500;
ES-SOORETAMA;0;
ES-VARGEM ALTA;1246;
ES-VENDA NOVA DO IMIGRANTE;1574;
ES-VIANA;5089;
ES-VILA PAVAO;283;
ES-VILA VALERIO;0;
ES-VILA VELHA;43413;
ES-VITORIA;147522;
ES-IGNORADO;0;
RJ-ANGRA DOS REIS;14425;
RJ-APERIBE;694;
RJ-ARARUAMA;7191;
RJ-AREAL;2166;
RJ-ARMACAO DE BUZIOS;0;
RJ-ARRAIAL DO CABO;3094;
RJ-BARRA DO PIRAI;11580;
RJ-BARRA MANSA;21967;
RJ-BELFORD ROXO;17277;
RJ-BOM JARDIM;2201;
RJ-BOM JESUS DO ITABAPOANA;3212;
RJ-CABO FRIO;16849;
RJ-CACHOEIRAS DE MACACU;5400;
RJ-CAMBUCI;1112;
RJ-CARAPEBUS;0;
RJ-COMENDADOR LEVY GASPARIAN;1244;
RJ-CAMPOS DOS GOYTACAZES;46943;
RJ-CANTAGALO;3451;
RJ-CARDOSO MOREIRA;1038;
RJ-CARMO;1669;
RJ-CASIMIRO DE ABREU;1809;
RJ-CONCEICAO DE MACABU;1035;
RJ-CORDEIRO;2220;
RJ-DUAS BARRAS;1013;
RJ-DUQUE DE CAXIAS;66318;
RJ-ENGENHEIRO PAULO DE FRONTIN;1243;
RJ-GUAPIMIRIM;2292;
RJ-IGUABA GRANDE;0;
RJ-ITABORAI;12886;
RJ-ITAGUAI;12202;
RJ-ITALVA;1162;
RJ-ITAOCARA;1925;
RJ-ITAPERUNA;9671;
RJ-ITATIAIA;2751;
RJ-JAPERI;1231;
RJ-LAJE DO MURIAE;612;
RJ-MACAE;27960;
RJ-MACUCO;0;
RJ-MAGE;10113;
RJ-MANGARATIBA;5381;
RJ-MARICA;7299;
RJ-MENDES;1500;
RJ-MESQUITA;0;
RJ-MIGUEL PEREIRA;2366;
RJ-MIRACEMA;1934;
RJ-NATIVIDADE;1572;
RJ-NILOPOLIS;11464;
RJ-NITEROI;97624;
RJ-NOVA FRIBURGO;29118;
RJ-NOVA IGUACU;63694;
RJ-PARACAMBI;4716;
RJ-PARAIBA DO SUL;4384;
RJ-PARATI;2366;
RJ-PATY DO ALFERES;1216;
RJ-PETROPOLIS;50471;
RJ-PINHEIRAL;0;
RJ-PIRAI;4367;
RJ-PORCIUNCULA;1008;
RJ-PORTO REAL;0;
RJ-QUATIS;1283;
RJ-QUEIMADOS;5574;
RJ-QUISSAMA;2005;
RJ-RESENDE;17415;
RJ-RIO BONITO;6736;
RJ-RIO CLARO;995;
RJ-RIO DAS FLORES;937;
RJ-RIO DAS OSTRAS;3962;
RJ-RIO DE JANEIRO;1831267;
RJ-SANTA MARIA MADALENA;2235;
RJ-SANTO ANTONIO DE PADUA;5489;
RJ-SAO FRANCISCO DE ITABAPOANA;0;
RJ-SAO FIDELIS;2808;
RJ-SAO GONCALO;65854;
RJ-SAO JOAO DA BARRA;3512;
RJ-SAO JOAO DE MERITI;33124;
RJ-SAO JOSE DE UBA;0;
RJ-SAO JOSE DO VALE DO RIO PRETO;1724;
RJ-SAO PEDRO DA ALDEIA;5384;
RJ-SAO SEBASTIAO DO ALTO;633;
RJ-SAPUCAIA;2228;
RJ-SAQUAREMA;3277;
RJ-SEROPEDICA;0;
RJ-SILVA JARDIM;1677;
RJ-SUMIDOURO;625;
RJ-TANGUA;0;
RJ-TERESOPOLIS;20657;
RJ-TRAJANO DE MORAIS;1003;
RJ-TRES RIOS;13818;
RJ-VALENCA;8754;
RJ-VARRE E SAI;269;
RJ-VASSOURAS;3929;
RJ-VOLTA REDONDA;56916;
RJ-IGNORADO;0;
SP-ADAMANTINA;5964;
SP-ADOLFO;646;
SP-AGUAI;3852;
SP-AGUAS DA PRATA;709;
SP-AGUAS DE LINDOIA;2391;
SP-AGUAS DE SANTA BARBARA;818;
SP-AGUAS DE SAO PEDRO;625;
SP-AGUDOS;4570;
SP-ALAMBARI;267;
SP-ALFREDO MARCONDES;198;
SP-ALTAIR;831;
SP-ALTINOPOLIS;2437;
SP-ALTO ALEGRE;314;
SP-ALUMINIO;807;
SP-ALVARES FLORENCE;266;
SP-ALVARES MACHADO;1184;
SP-ALVARO DE CARVALHO;480;
SP-ALVINLANDIA;266;
SP-AMERICANA;47297;
SP-AMERICO BRASILIENSE;5105;
SP-AMERICO DE CAMPOS;475;
SP-AMPARO;13391;
SP-ANALANDIA;970;
SP-ANDRADINA;6033;
SP-ANGATUBA;1923;
SP-ANHEMBI;421;
SP-ANHUMAS;276;
SP-APARECIDA;5416;
SP-APARECIDA D OESTE;237;
SP-APIAI;1946;
SP-ARACARIGUAMA;1709;
SP-ARACATUBA;26244;
SP-ARACOIABA DA SERRA;1945;
SP-ARAMINA;216;
SP-ARANDU;909;
SP-ARAPEI;181;
SP-ARARAQUARA;42592;
SP-ARARAS;26883;
SP-ARCO-IRIS;0;
SP-AREALVA;534;
SP-AREIAS;429;
SP-AREIOPOLIS;651;
SP-ARIRANHA;3498;
SP-ARTUR NOGUEIRA;4060;
SP-ARUJA;8418;
SP-ASPASIA;153;
SP-ASSIS;11142;
SP-ATIBAIA;14082;
SP-AURIFLAMA;1533;
SP-AVAI;401;
SP-AVANHANDAVA;1287;
SP-AVARE;10285;
SP-BADY BASSITT;941;
SP-BALBINOS;191;
SP-BALSAMO;2075;
SP-BANANAL;822;
SP-BARAO DE ANTONINA;115;
SP-BARBOSA;509;
SP-BARIRI;4092;
SP-BARRA BONITA;13133;
SP-BARRA DO CHAPEU;88;
SP-BARRA DO TURVO;230;
SP-BARRETOS;14326;
SP-BARRINHA;1058;
SP-BARUERI;93165;
SP-BASTOS;5102;
SP-BATATAIS;9288;
SP-BAURU;63311;
SP-BEBEDOURO;11226;
SP-BENTO DE ABREU;520;
SP-BERNARDINO DE CAMPOS;974;
SP-BERTIOGA;2795;
SP-BILAC;582;
SP-BIRIGUI;21323;
SP-BIRITIBA-MIRIM;1232;
SP-BOA ESPERANCA DO SUL;2953;
SP-BOCAINA;2534;
SP-BOFETE;700;
SP-BOITUVA;6035;
SP-BOM JESUS DOS PERDOES;1600;
SP-BOM SUCESSO DE ITARARE;298;
SP-BORA;96;
SP-BORACEIA;468;
SP-BORBOREMA;1203;
SP-BOREBI;209;
SP-BOTUCATU;20477;
SP-BRAGANCA PAULISTA;19577;
SP-BRAUNA;228;
SP-BREJO ALEGRE;0;
SP-BRODOSQUI;1300;
SP-BROTAS;3285;
SP-BURI;2296;
SP-BURITAMA;1109;
SP-BURITIZAL;423;
SP-CABRALIA PAULISTA;797;
SP-CABREUVA;4706;
SP-CACAPAVA;10825;
SP-CACHOEIRA PAULISTA;2119;
SP-CACONDE;1445;
SP-CAFELANDIA;1845;
SP-CAIABU;625;
SP-CAIEIRAS;7582;
SP-CAIUA;947;
SP-CAJAMAR;30109;
SP-CAJATI;2948;
SP-CAJOBI;833;
SP-CAJURU;2058;
SP-CAMPINA DO MONTE ALEGRE;519;
SP-CAMPINAS;226699;
SP-CAMPO LIMPO PAULISTA;6657;
SP-CAMPOS DO JORDAO;6733;
SP-CAMPOS NOVOS PAULISTA;515;
SP-CANANEIA;312;
SP-CANAS;0;
SP-CANDIDO MOTA;2355;
SP-CANDIDO RODRIGUES;252;
SP-CANITAR;641;
SP-CAPAO BONITO;4287;
