Município;Total;
MG-GONCALVES;136;
MG-GONZAGA;94;
MG-GOUVEA;1314;
MG-GOVERNADOR VALADARES;25695;
MG-GRAO MOGOL;308;
MG-GRUPIARA;70;
MG-GUANHAES;3348;
MG-GUAPE;278;
MG-GUARACIABA;243;
MG-GUARACIAMA;0;
MG-GUARANESIA;1567;
MG-GUARANI;463;
MG-GUARARA;1436;
MG-GUARDA-MOR;200;
MG-GUAXUPE;6674;
MG-GUIDOVAL;290;
MG-GUIMARANIA;184;
MG-GUIRICEMA;258;
MG-GURINHATA;303;
MG-HELIODORA;215;
MG-IAPU;180;
MG-IBERTIOGA;326;
MG-IBIA;1318;
MG-IBIAI;160;
MG-IBIRACATU;0;
MG-IBIRACI;386;
MG-IBIRITE;3630;
MG-IBITIURA DE MINAS;96;
MG-IBITURUNA;103;
MG-ICARAI DE MINAS;0;
MG-IGARAPE;2768;
MG-IGARATINGA;768;
MG-IGUATAMA;784;
MG-IJACI;406;
MG-ILICINEA;326;
MG-IMBE DE MINAS;0;
MG-INCONFIDENTES;340;
MG-INDAIABIRA;0;
MG-INDIANOPOLIS;760;
MG-INGAI;134;
MG-INHAPIM;688;
MG-INHAUMA;335;
MG-INIMUTABA;885;
MG-IPABA;0;
MG-IPANEMA;709;
MG-IPATINGA;36845;
MG-IPIACU;161;
MG-IPUIUNA;213;
MG-IRAI DE MINAS;225;
MG-ITABIRA;15615;
MG-ITABIRINHA DE MANTENA;57;
MG-ITABIRITO;4567;
MG-ITACAMBIRA;217;
MG-ITACARAMBI;353;
MG-ITAGUARA;662;
MG-ITAIPE;202;
MG-ITAJUBA;13741;
MG-ITAMARANDIBA;1368;
MG-ITAMARATI DE MINAS;147;
MG-ITAMBACURI;676;
MG-ITAMBE DO MATO DENTRO;93;
MG-ITAMOGI;392;
MG-ITAMONTE;1042;
MG-ITANHANDU;1733;
MG-ITANHOMI;288;
MG-ITAOBIM;514;
MG-ITAPAGIPE;417;
MG-ITAPECERICA;1606;
MG-ITAPEVA;273;
MG-ITATIAIUCU;765;
MG-ITAU DE MINAS;0;
MG-ITAUNA;13652;
MG-ITAVERAVA;100;
MG-ITINGA;303;
MG-ITUETA;126;
MG-ITUIUTABA;9262;
MG-ITUMIRIM;150;
MG-ITURAMA;2279;
MG-ITUTINGA;133;
MG-JABOTICATUBAS;412;
MG-JACINTO;303;
MG-JACUI;206;
MG-JACUTINGA;1416;
MG-JAGUARACU;86;
MG-JAIBA;0;
MG-JAMPRUCA;0;
MG-JANAUBA;2331;
MG-JANUARIA;1601;
MG-JAPARAIBA;127;
MG-JAPONVAR;0;
MG-JECEABA;133;
MG-JENIPAPO DE MINAS;0;
MG-JEQUERI;159;
MG-JEQUITAI;381;
MG-JEQUITIBA;193;
MG-JEQUITINHONHA;682;
MG-JESUANIA;202;
MG-JOAIMA;115;
MG-JOANESIA;73;
MG-JOAO MONLEVADE;10979;
MG-JOAO PINHEIRO;2148;
MG-JOAQUIM FELICIO;91;
MG-JORDANIA;65;
MG-JOSE GONCALVES DE MINAS;0;
MG-JOSE RAYDAN;0;
MG-JOSENOPOLIS;0;
MG-NOVA UNIAO;142;
MG-JUATUBA;0;
MG-JUIZ DE FORA;89272;
MG-JURAMENTO;176;
MG-JURUAIA;140;
MG-JUVENILIA;0;
MG-LADAINHA;16;
MG-LAGAMAR;233;
MG-LAGOA DA PRATA;3944;
MG-LAGOA DOS PATOS;29;
MG-LAGOA DOURADA;195;
MG-LAGOA FORMOSA;225;
MG-LAGOA GRANDE;0;
MG-LAGOA SANTA;5270;
MG-LAJINHA;576;
MG-LAMBARI;1296;
MG-LAMIM;124;
MG-LARANJAL;0;
MG-LASSANCE;512;
MG-LAVRAS;8938;
MG-LEANDRO FERREIRA;91;
MG-LEME DO PRADO;0;
MG-LEOPOLDINA;6734;
MG-LIBERDADE;343;
MG-LIMA DUARTE;806;
MG-LIMEIRA DO OESTE;0;
MG-LONTRA;0;
MG-LUISBURGO;0;
MG-LUISLANDIA;0;
MG-LUMINARIAS;407;
MG-LUZ;1148;
MG-MACHACALIS;82;
MG-MACHADO;3985;
MG-MADRE DE DEUS DE MINAS;49;
MG-MALACACHETA;230;
MG-MAMONAS;0;
MG-MANGA;917;
MG-MANHUACU;5562;
MG-MANHUMIRIM;1831;
MG-MANTENA;1296;
MG-MARAVILHAS;138;
MG-MAR DE ESPANHA;1296;
MG-MARIA DA FE;660;
MG-MARIANA;4881;
MG-MARILAC;103;
MG-MARIO CAMPOS;0;
MG-MARIPA DE MINAS;212;
MG-MARLIERIA;95;
MG-MARMELOPOLIS;123;
MG-MARTINHO CAMPOS;667;
MG-MARTINS SOARES;0;
MG-MATA VERDE;0;
MG-MATERLANDIA;65;
MG-MATEUS LEME;3346;
MG-MATIAS BARBOSA;1075;
MG-MATIAS CARDOSO;0;
MG-MATIPO;441;
MG-MATO VERDE;70;
MG-MATOZINHOS;3747;
MG-MATUTINA;128;
MG-MEDEIROS;98;
MG-MEDINA;258;
MG-MENDES PIMENTEL;202;
MG-MERCES;281;
MG-MESQUITA;960;
MG-MINAS NOVAS;385;
MG-MINDURI;271;
MG-MIRABELA;42;
MG-MIRADOURO;453;
MG-MIRAI;1280;
MG-MIRAVANIA;0;
MG-MOEDA;124;
MG-MOEMA;255;
MG-MONJOLOS;128;
MG-MONSENHOR PAULO;613;
MG-MONTALVANIA;100;
MG-MONTE ALEGRE DE MINAS;1346;
MG-MONTE AZUL;715;
MG-MONTE BELO;3988;
MG-MONTE CARMELO;3635;
MG-MONTE FORMOSO;0;
MG-MONTE SANTO DE MINAS;2137;
MG-MONTES CLAROS;27976;
MG-MONTE SIAO;844;
MG-MONTEZUMA;0;
MG-MORADA NOVA DE MINAS;434;
MG-MORRO DA GARCA;132;
MG-MORRO DO PILAR;20;
MG-MUNHOZ;21;
MG-MURIAE;9711;
MG-MUTUM;577;
MG-MUZAMBINHO;1369;
MG-NACIP RAYDAN;18;
MG-NANUQUE;3426;
MG-NAQUE;0;
MG-NATALANDIA;0;
MG-NATERCIA;176;
MG-NAZARENO;506;
MG-NEPOMUCENO;1636;
MG-NINHEIRA;0;
MG-NOVA BELEM;0;
MG-NOVA ERA;2857;
MG-NOVA LIMA;12797;
MG-NOVA MODICA;163;
MG-NOVA PONTE;621;
MG-NOVA PORTEIRINHA;0;
MG-NOVA RESENDE;375;
MG-NOVA SERRANA;2694;
MG-NOVO CRUZEIRO;883;
MG-NOVO ORIENTE DE MINAS;0;
MG-NOVORIZONTE;0;
MG-OLARIA;116;
MG-OLHOS D AGUA;0;
MG-OLIMPIO NORONHA;92;
MG-OLIVEIRA;3395;
MG-OLIVEIRA FORTES;146;
MG-ONCA DE PITANGUI;142;
MG-ORATORIOS;0;
MG-ORIZANIA;0;
MG-OURO BRANCO;5303;
MG-OURO FINO;2101;
MG-OURO PRETO;11422;
MG-OURO VERDE DE MINAS;6;
MG-PADRE CARVALHO;0;
MG-PADRE PARAISO;237;
MG-PAINEIRAS;186;
MG-PAINS;711;
MG-PAI PEDRO;0;
MG-PAIVA;81;
MG-PALMA;237;
MG-PALMOPOLIS;0;
MG-PAPAGAIOS;891;
MG-PARACATU;4314;
MG-PARA DE MINAS;10557;
MG-PARAGUACU;1903;
MG-PARAISOPOLIS;2100;
MG-PARAOPEBA;2577;
MG-PASSABEM;103;
MG-PASSA QUATRO;1220;
MG-PASSA TEMPO;399;
MG-PASSA VINTE;164;
MG-PASSOS;14738;
MG-PATIS;0;
MG-PATOS DE MINAS;12202;
MG-PATROCINIO;6389;
MG-PATROCINIO DO MURIAE;283;
MG-PAULA CANDIDO;185;
MG-PAULISTAS;54;
MG-PAVAO;265;
MG-PECANHA;468;
MG-PEDRA AZUL;1118;
MG-PEDRA BONITA;0;
MG-PEDRA DO ANTA;96;
MG-PEDRA DO INDAIA;256;
MG-PEDRA DOURADA;48;
MG-PEDRALVA;561;
MG-PEDRAS DE MARIA DA CRUZ;0;
MG-PEDRINOPOLIS;115;
MG-PEDRO LEOPOLDO;7251;
MG-PEDRO TEIXEIRA;165;
MG-PEQUERI;389;
MG-PEQUI;133;
MG-PERDIGAO;235;
MG-PERDIZES;591;
MG-PERDOES;1471;
MG-PERIQUITO;0;
MG-PESCADOR;154;
MG-PIAU;13;
MG-PIEDADE DE CARATINGA;0;
MG-PIEDADE DE PONTE NOVA;190;
MG-PIEDADE DO RIO GRANDE;147;
MG-PIEDADE DOS GERAIS;27;
MG-PIMENTA;73;
MG-PINGO D AGUA;0;
MG-PINTOPOLIS;0;
MG-PIRACEMA;169;
MG-PIRAJUBA;264;
MG-PIRANGA;203;
MG-PIRANGUCU;103;
MG-PIRANGUINHO;223;
MG-PIRAPETINGA;972;
MG-PIRAPORA;6753;
MG-PIRAUBA;307;
MG-PITANGUI;2850;
MG-PIUMHI;1579;
MG-PLANURA;291;
MG-POCO FUNDO;542;
MG-POCOS DE CALDAS;23246;
MG-POCRANE;158;
MG-POMPEU;1199;
MG-PONTE NOVA;8393;
MG-PONTO CHIQUE;0;
MG-PONTO DOS VOLANTES;0;
MG-PORTEIRINHA;876;
MG-PORTO FIRME;155;
MG-POTE;174;
MG-POUSO ALEGRE;15730;
MG-POUSO ALTO;342;
MG-PRADOS;319;
MG-PRATA;4082;
MG-PRATAPOLIS;741;
MG-PRATINHA;103;
MG-PRESIDENTE BERNARDES;169;
MG-PRESIDENTE JUSCELINO;166;
MG-PRESIDENTE KUBITSCHEK;91;
MG-PRESIDENTE OLEGARIO;1213;
MG-ALTO JEQUITIBA;243;
MG-PRUDENTE DE MORAIS;726;
MG-QUARTEL GERAL;242;
MG-QUELUZITA;64;
MG-RAPOSOS;292;
MG-RAUL SOARES;1059;
MG-RECREIO;573;
MG-REDUTO;0;
MG-RESENDE COSTA;371;
MG-RESPLENDOR;791;
MG-RESSAQUINHA;448;
MG-RIACHINHO;0;
MG-RIACHO DOS MACHADOS;145;
MG-RIBEIRAO DAS NEVES;4635;
MG-RIBEIRAO VERMELHO;207;
MG-RIO ACIMA;529;
MG-RIO CASCA;1479;
MG-RIO DOCE;89;
MG-RIO DO PRADO;75;
MG-RIO ESPERA;123;
MG-RIO MANSO;79;
MG-RIO NOVO;726;
MG-RIO PARANAIBA;480;
MG-RIO PARDO DE MINAS;650;
MG-RIO PIRACICABA;1105;
MG-RIO POMBA;1374;
MG-RIO PRETO;249;
MG-RIO VERMELHO;222;
MG-RITAPOLIS;207;
MG-ROCHEDO DE MINAS;200;
MG-RODEIRO;233;
MG-ROMARIA;130;
MG-ROSARIO DA LIMEIRA;0;
MG-RUBELITA;28;
MG-RUBIM;186;
MG-SABARA;5605;
MG-SABINOPOLIS;398;
MG-SACRAMENTO;1448;
MG-SALINAS;1176;
MG-SALTO DA DIVISA;190;
MG-SANTA BARBARA;4935;
MG-SANTA BARBARA DO LESTE;0;
MG-SANTA BARBARA DO MONTE VERDE;0;
MG-SANTA BARBARA DO TUGURIO;84;
MG-SANTA CRUZ DE MINAS;0;
MG-SANTA CRUZ DE SALINAS;0;
MG-SANTA CRUZ DO ESCALVADO;209;
MG-SANTA EFIGENIA DE MINAS;77;
MG-SANTA FE DE MINAS;37;
MG-SANTA HELENA DE MINAS;0;
MG-SANTA JULIANA;301;
MG-SANTA LUZIA;11038;
MG-SANTA MARGARIDA;282;
MG-SANTA MARIA DE ITABIRA;625;
MG-SANTA MARIA DO SALTO;122;
MG-SANTA MARIA DO SUACUI;217;
MG-SANTANA DA VARGEM;246;
MG-SANTANA DE CATAGUASES;87;
MG-SANTANA DE PIRAPAMA;170;
MG-SANTANA DO DESERTO;253;
MG-SANTANA DO GARAMBEU;96;
MG-SANTANA DO JACARE;178;
MG-SANTANA DO MANHUACU;45;
MG-SANTANA DO PARAISO;0;
MG-SANTANA DO RIACHO;152;
MG-SANTANA DOS MONTES;43;
MG-SANTA RITA DE CALDAS;434;
MG-SANTA RITA DE JACUTINGA;309;
MG-SANTA RITA DE MINAS;0;
MG-SANTA RITA DO IBITIPOCA;130;
MG-SANTA RITA DO ITUETO;106;
MG-SANTA RITA DO SAPUCAI;4961;
MG-SANTA ROSA DA SERRA;157;
MG-SANTA VITORIA;646;
MG-SANTO ANTONIO DO AMPARO;710;
MG-SANTO ANTONIO DO AVENTUREIRO;193;
MG-SANTO ANTONIO DO GRAMA;144;
MG-SANTO ANTONIO DO ITAMBE;71;
MG-SANTO ANTONIO DO JACINTO;16;
MG-SANTO ANTONIO DO MONTE;1611;
MG-SANTO ANTONIO DO RETIRO;0;
MG-SANTO ANTONIO DO RIO ABAIXO;60;
MG-SANTO HIPOLITO;264;
MG-SANTOS DUMONT;3899;
MG-SAO BENTO ABADE;103;
MG-SAO BRAS DO SUACUI;120;
MG-SAO DOMINGOS DAS DORES;0;
MG-SAO DOMINGOS DO PRATA;557;
MG-SAO FELIX DE MINAS;0;
MG-SAO FRANCISCO;491;
MG-SAO FRANCISCO DE PAULA;315;
MG-SAO FRANCISCO DE SALES;84;
MG-SAO FRANCISCO DO GLORIA;112;
MG-SAO GERALDO;233;
MG-SAO GERALDO DA PIEDADE;51;
MG-SAO GERALDO DO BAIXIO;0;
MG-SAO GONCALO DO ABAETE;285;
MG-SAO GONCALO DO PARA;673;
MG-SAO GONCALO DO RIO ABAIXO;383;
MG-SAO GONCALO DO SAPUCAI;1916;
MG-SAO GOTARDO;1498;
MG-SAO JOAO BATISTA DO GLORIA;334;
MG-SAO JOAO DA LAGOA;0;
MG-SAO JOAO DA MATA;97;
MG-SAO JOAO DA PONTE;103;
MG-SAO JOAO DAS MISSOES;0;
MG-SAO JOAO DEL REI;9780;
MG-SAO JOAO DO MANHUACU;0;
MG-SAO JOAO DO MANTENINHA;0;
MG-SAO JOAO DO ORIENTE;197;
MG-SAO JOAO DO PACUI;0;
MG-SAO JOAO DO PARAISO;261;
MG-SAO JOAO EVANGELISTA;380;
MG-SAO JOAO NEPOMUCENO;3632;
MG-SAO JOAQUIM DE BICAS;0;
MG-SAO JOSE DA BARRA;0;
MG-SAO JOSE DA LAPA;0;
MG-SAO JOSE DA SAFIRA;9;
MG-SAO JOSE DA VARGINHA;124;
MG-SAO JOSE DO ALEGRE;92;
MG-SAO JOSE DO DIVINO;10;
MG-SAO JOSE DO GOIABAL;209;
MG-SAO JOSE DO JACURI;33;
MG-SAO JOSE DO MANTIMENTO;11;
MG-SAO LOURENCO;4855;
MG-SAO MIGUEL DO ANTA;100;
MG-SAO PEDRO DA UNIAO;54;
MG-SAO PEDRO DOS FERROS;1392;
MG-SAO PEDRO DO SUACUI;53;
MG-SAO ROMAO;193;
MG-SAO ROQUE DE MINAS;95;
MG-SAO SEBASTIAO DA BELA VISTA;247;
MG-SAO SEBASTIAO DA VARGEM ALEGRE;0;
MG-SAO SEBASTIAO DO ANTA;0;
MG-SAO SEBASTIAO DO MARANHAO;80;
MG-SAO SEBASTIAO DO OESTE;193;
MG-SAO SEBASTIAO DO PARAISO;5915;
MG-SAO SEBASTIAO DO RIO PRETO;73;
MG-SAO SEBASTIAO DO RIO VERDE;60;
MG-SAO TIAGO;360;
MG-SAO TOMAS DE AQUINO;236;
MG-SAO TOME DAS LETRAS;439;
MG-SAO VICENTE DE MINAS;355;
MG-SAPUCAI-MIRIM;242;
MG-SARDOA;35;
MG-SARZEDO;0;
MG-SETUBINHA;0;
MG-SEM-PEIXE;0;
MG-SENADOR AMARAL;0;
MG-SENADOR CORTES;161;
MG-SENADOR FIRMINO;64;
MG-SENADOR JOSE BENTO;156;
MG-SENADOR MODESTINO GONCALVES;25;
MG-SENHORA DE OLIVEIRA;120;
MG-SENHORA DO PORTO;50;
MG-SENHORA DOS REMEDIOS;144;
MG-SERICITA;91;
MG-SERITINGA;51;
MG-SERRA AZUL DE MINAS;96;
MG-SERRA DA SAUDADE;15;
MG-SERRA DOS AIMORES;414;
MG-SERRA DO SALITRE;307;
MG-SERRANIA;559;
MG-SERRANOPOLIS DE MINAS;0;
MG-SERRANOS;111;
MG-SERRO;652;
MG-SETE LAGOAS;25507;
MG-SILVEIRANIA;88;
MG-SILVIANOPOLIS;229;
MG-SIMAO PEREIRA;166;
MG-SIMONESIA;76;
MG-SOBRALIA;165;
MG-SOLEDADE DE MINAS;160;
MG-TABULEIRO;148;
MG-TAIOBEIRAS;650;
MG-TAPARUBA;0;
MG-TAPIRA;1104;
MG-TAPIRAI;87;
MG-TAQUARACU DE MINAS;78;
MG-TARUMIRIM;213;
MG-TEIXEIRAS;304;
MG-TEOFILO OTONI;10363;
MG-TIMOTEO;15506;
MG-TIRADENTES;466;
MG-TIROS;198;
MG-TOCANTINS;906;
MG-TOCOS DO MOJI;0;
MG-TOLEDO;55;
MG-TOMBOS;369;
MG-TRES CORACOES;7497;
MG-TRES MARIAS;3202;
MG-TRES PONTAS;7839;
MG-TUMIRITINGA;165;
MG-TUPACIGUARA;2580;
MG-TURMALINA;489;
MG-TURVOLANDIA;114;
MG-UBA;10669;
MG-UBAI;70;
MG-UBAPORANGA;0;
MG-UBERABA;38032;
MG-UBERLANDIA;69821;
MG-UMBURATIBA;28;
MG-UNAI;3898;
MG-UNIAO DE MINAS;0;
MG-URUANA DE MINAS;0;
MG-URUCANIA;2013;
MG-URUCUIA;0;
MG-VARGEM ALEGRE;0;
MG-VARGEM BONITA;0;
MG-VARGEM GRANDE DO RIO PARDO;0;
MG-VARGINHA;18305;
MG-VARJAO DE MINAS;0;
MG-VARZEA DA PALMA;3728;
MG-VARZELANDIA;69;
MG-VAZANTE;2303;
MG-VERDELANDIA;0;
MG-VEREDINHA;0;
MG-VERISSIMO;130;
MG-VERMELHO NOVO;0;
MG-VESPASIANO;7286;
MG-VICOSA;8251;
MG-VIEIRAS;128;
MG-MATHIAS LOBATO;86;
MG-VIRGEM DA LAPA;166;
MG-VIRGINIA;354;
MG-VIRGINOPOLIS;374;
MG-VIRGOLANDIA;82;
MG-VISCONDE DO RIO BRANCO;4658;
MG-VOLTA GRANDE;329;
MG-WENCESLAU BRAZ;153;
MG-IGNORADO;1813;
ES-AFONSO CLAUDIO;1446;
ES-AGUIA BRANCA;0;
ES-AGUA DOCE DO NORTE;0;
ES-ALEGRE;2059;
ES-ALFREDO CHAVES;464;
ES-ALTO RIO NOVO;0;
ES-ANCHIETA;1630;
ES-APIACA;351;
ES-ARACRUZ;10295;
ES-ATILIO VIVACQUA;477;
ES-BAIXO GUANDU;1785;
ES-BARRA DE SAO FRANCISCO;1590;
ES-BOA ESPERANCA;659;
ES-BOM JESUS DO NORTE;587;
ES-BREJETUBA;0;
ES-CACHOEIRO DE ITAPEMIRIM;26412;
ES-CARIACICA;26950;
ES-CASTELO;2189;
ES-COLATINA;16314;
ES-CONCEICAO DA BARRA;4177;
ES-CONCEICAO DO CASTELO;397;
ES-DIVINO DE SAO LOURENCO;128;
ES-DOMINGOS MARTINS;0;
ES-DORES DO RIO PRETO;129;
ES-ECOPORANGA;768;
ES-FUNDAO;839;
ES-GOVERNADOR LINDENBERG;0;
ES-GUACUI;1675;
ES-GUARAPARI;6657;
ES-IBATIBA;160;
ES-IBIRACU;1191;
ES-IBITIRAMA;2;
ES-ICONHA;557;
ES-IRUPI;0;
ES-ITAGUACU;868;
ES-ITAPEMIRIM;3533;
ES-ITARANA;482;
ES-IUNA;1420;
ES-JAGUARE;302;
ES-JERONIMO MONTEIRO;461;
ES-JOAO NEIVA;9;
ES-LARANJA DA TERRA;0;
ES-LINHARES;12559;
ES-MANTENOPOLIS;345;
ES-MARATAIZES;0;
ES-MARECHAL FLORIANO;0;
ES-MARILANDIA;261;
ES-MIMOSO DO SUL;755;
ES-MONTANHA;682;
ES-MUCURICI;379;
ES-MUNIZ FREIRE;541;
ES-MUQUI;596;
ES-NOVA VENECIA;3190;
ES-PANCAS;759;
ES-PEDRO CANARIO;668;
ES-PINHEIROS;829;
ES-PIUMA;412;
ES-PONTO BELO;0;
ES-PRESIDENTE KENNEDY;414;
ES-RIO BANANAL;85;
ES-RIO NOVO DO SUL;490;
ES-SANTA LEOPOLDINA;596;
ES-SANTA MARIA DE JETIBA;0;
ES-SANTA TERESA;0;
ES-SAO DOMINGOS DO NORTE;0;
ES-SAO GABRIEL DA PALHA;1662;
ES-SAO JOSE DO CALCADO;595;
ES-SAO MATEUS;8613;
ES-SAO ROQUE DO CANAA;0;
ES-SERRA;37821;
ES-SOORETAMA;0;
ES-VARGEM ALTA;0;
ES-VENDA NOVA DO IMIGRANTE;0;
ES-VIANA;6338;
ES-VILA PAVAO;0;
ES-VILA VALERIO;0;
ES-VILA VELHA;32609;
ES-VITORIA;149918;
ES-IGNORADO;8274;
RJ-ANGRA DOS REIS;14900;
RJ-APERIBE;0;
RJ-ARARUAMA;5499;
RJ-AREAL;0;
RJ-ARMACAO DE BUZIOS;0;
RJ-ARRAIAL DO CABO;1780;
RJ-BARRA DO PIRAI;12432;
RJ-BARRA MANSA;23373;
RJ-BELFORD ROXO;0;
RJ-BOM JARDIM;1559;
RJ-BOM JESUS DO ITABAPOANA;2929;
RJ-CABO FRIO;15361;
RJ-CACHOEIRAS DE MACACU;2818;
RJ-CAMBUCI;986;
RJ-CARAPEBUS;0;
RJ-COMENDADOR LEVY GASPARIAN;0;
RJ-CAMPOS DOS GOYTACAZES;47822;
RJ-CANTAGALO;3522;
RJ-CARDOSO MOREIRA;0;
RJ-CARMO;1540;
RJ-CASIMIRO DE ABREU;2539;
RJ-CONCEICAO DE MACABU;882;
RJ-CORDEIRO;1564;
RJ-DUAS BARRAS;491;
RJ-DUQUE DE CAXIAS;78085;
RJ-ENGENHEIRO PAULO DE FRONTIN;1284;
RJ-GUAPIMIRIM;0;
RJ-IGUABA GRANDE;0;
RJ-ITABORAI;10796;
RJ-ITAGUAI;12144;
RJ-ITALVA;1037;
RJ-ITAOCARA;1680;
RJ-ITAPERUNA;8070;
RJ-ITATIAIA;2592;
RJ-JAPERI;0;
RJ-LAJE DO MURIAE;483;
RJ-MACAE;25365;
RJ-MACUCO;0;
RJ-MAGE;11393;
RJ-MANGARATIBA;4188;
RJ-MARICA;3754;
RJ-MENDES;1574;
RJ-MESQUITA;0;
RJ-MIGUEL PEREIRA;1641;
RJ-MIRACEMA;2128;
RJ-NATIVIDADE;1585;
RJ-NILOPOLIS;10424;
RJ-NITEROI;113606;
RJ-NOVA FRIBURGO;28446;
RJ-NOVA IGUACU;76968;
RJ-PARACAMBI;4626;
RJ-PARAIBA DO SUL;3452;
RJ-PARATI;1759;
RJ-PATY DO ALFERES;0;
RJ-PETROPOLIS;52566;
RJ-PINHEIRAL;0;
RJ-PIRAI;4033;
RJ-PORCIUNCULA;1141;
RJ-PORTO REAL;0;
RJ-QUATIS;0;
RJ-QUEIMADOS;0;
RJ-QUISSAMA;493;
RJ-RESENDE;17166;
RJ-RIO BONITO;6582;
RJ-RIO CLARO;547;
RJ-RIO DAS FLORES;409;
RJ-RIO DAS OSTRAS;0;
RJ-RIO DE JANEIRO;1949668;
RJ-SANTA MARIA MADALENA;733;
RJ-SANTO ANTONIO DE PADUA;3865;
RJ-SAO FRANCISCO DE ITABAPOANA;0;
RJ-SAO FIDELIS;2795;
RJ-SAO GONCALO;51511;
RJ-SAO JOAO DA BARRA;3333;
RJ-SAO JOAO DE MERITI;27876;
RJ-SAO JOSE DE UBA;0;
RJ-SAO JOSE DO VALE DO RIO PRETO;0;
RJ-SAO PEDRO DA ALDEIA;5702;
RJ-SAO SEBASTIAO DO ALTO;235;
RJ-SAPUCAIA;1872;
RJ-SAQUAREMA;2788;
RJ-SEROPEDICA;0;
RJ-SILVA JARDIM;1160;
RJ-SUMIDOURO;331;
RJ-TANGUA;0;
RJ-TERESOPOLIS;16765;
RJ-TRAJANO DE MORAIS;1971;
RJ-TRES RIOS;16499;
RJ-VALENCA;8713;
RJ-VARRE E SAI;0;
RJ-VASSOURAS;4139;
RJ-VOLTA REDONDA;55079;
RJ-IGNORADO;523;
SP-ADAMANTINA;4106;
SP-ADOLFO;264;
SP-AGUAI;2532;
SP-AGUAS DA PRATA;644;
SP-AGUAS DE LINDOIA;2157;
SP-AGUAS DE SANTA BARBARA;533;
SP-AGUAS DE SAO PEDRO;737;
SP-AGUDOS;4722;
SP-ALAMBARI;0;
SP-ALFREDO MARCONDES;124;
SP-ALTAIR;235;
SP-ALTINOPOLIS;1193;
SP-ALTO ALEGRE;1668;
SP-ALUMINIO;0;
SP-ALVARES FLORENCE;138;
SP-ALVARES MACHADO;776;
SP-ALVARO DE CARVALHO;228;
SP-ALVINLANDIA;110;
SP-AMERICANA;50191;
SP-AMERICO BRASILIENSE;4738;
SP-AMERICO DE CAMPOS;336;
SP-AMPARO;13515;
SP-ANALANDIA;341;
SP-ANDRADINA;7663;
SP-ANGATUBA;2134;
SP-ANHEMBI;295;
SP-ANHUMAS;146;
SP-APARECIDA;4973;
SP-APARECIDA D OESTE;215;
SP-APIAI;2090;
SP-ARACARIGUAMA;0;
SP-ARACATUBA;28191;
SP-ARACOIABA DA SERRA;1111;
SP-ARAMINA;182;
SP-ARANDU;334;
SP-ARAPEI;0;
SP-ARARAQUARA;39869;
SP-ARARAS;25135;
SP-ARCO-IRIS;0;
SP-AREALVA;328;
SP-AREIAS;130;
SP-AREIOPOLIS;468;
SP-ARIRANHA;2263;
SP-ARTUR NOGUEIRA;4779;
SP-ARUJA;7127;
SP-ASPASIA;0;
SP-ASSIS;13102;
SP-ATIBAIA;11827;
SP-AURIFLAMA;1273;
SP-AVAI;195;
SP-AVANHANDAVA;1529;
SP-AVARE;8875;
SP-BADY BASSITT;519;
SP-BALBINOS;113;
SP-BALSAMO;335;
SP-BANANAL;745;
SP-BARAO DE ANTONINA;131;
SP-BARBOSA;352;
SP-BARIRI;2619;
SP-BARRA BONITA;8939;
SP-BARRA DO CHAPEU;0;
SP-BARRA DO TURVO;103;
SP-BARRETOS;15407;
SP-BARRINHA;671;
SP-BARUERI;52324;
SP-BASTOS;3843;
SP-BATATAIS;5942;
SP-BAURU;56020;
SP-BEBEDOURO;18745;
SP-BENTO DE ABREU;383;
SP-BERNARDINO DE CAMPOS;869;
SP-BERTIOGA;0;
SP-BILAC;522;
SP-BIRIGUI;18898;
SP-BIRITIBA-MIRIM;538;
SP-BOA ESPERANCA DO SUL;2062;
SP-BOCAINA;1594;
SP-BOFETE;514;
SP-BOITUVA;4134;
SP-BOM JESUS DOS PERDOES;1142;
SP-BOM SUCESSO DE ITARARE;0;
SP-BORA;92;
SP-BORACEIA;179;
SP-BORBOREMA;706;
SP-BOREBI;0;
SP-BOTUCATU;21289;
SP-BRAGANCA PAULISTA;16377;
SP-BRAUNA;184;
SP-BREJO ALEGRE;0;
SP-BRODOSQUI;1106;
SP-BROTAS;2600;
SP-BURI;1633;
SP-BURITAMA;956;
SP-BURITIZAL;193;
SP-CABRALIA PAULISTA;454;
SP-CABREUVA;3854;
SP-CACAPAVA;8420;
SP-CACHOEIRA PAULISTA;1985;
SP-CACONDE;1034;
SP-CAFELANDIA;1277;
SP-CAIABU;617;
SP-CAIEIRAS;7216;
SP-CAIUA;226;
SP-CAJAMAR;28437;
SP-CAJATI;0;
SP-CAJOBI;733;
SP-CAJURU;1883;
SP-CAMPINA DO MONTE ALEGRE;0;
SP-CAMPINAS;225798;
SP-CAMPO LIMPO PAULISTA;6764;
SP-CAMPOS DO JORDAO;5050;
SP-CAMPOS NOVOS PAULISTA;172;
SP-CANANEIA;508;
SP-CANAS;0;
SP-CANDIDO MOTA;2085;
SP-CANDIDO RODRIGUES;154;
SP-CANITAR;0;
SP-CAPAO BONITO;4532;
SP-CAPELA DO ALTO;1256;
SP-CAPIVARI;6870;
SP-CARAGUATATUBA;5025;
SP-CARAPICUIBA;9897;
SP-CARDOSO;500;
SP-CASA BRANCA;2895;
